T0;Tr;Tpco;Tpm;Tzco;Tzm;Fcob_i;rtb_Fcob;TrSP;Um;Ub1;Ub2
-13.000000;14.949428;49.381682;81.543541;78.230843;117.500000;0.003431;0.003431;15.000000;0.130344;0.308823;0.308823
-13.000000;14.921855;49.404198;81.376584;78.116060;117.500000;0.003439;0.003439;15.000000;0.126123;0.309498;0.309498
-13.000000;14.898354;49.402536;81.134772;77.906006;117.500000;0.003449;0.003449;15.000000;0.123682;0.310423;0.310423
-13.000000;14.877060;49.378996;80.908170;77.682471;117.500000;0.003462;0.003462;15.000000;0.123482;0.311568;0.311568
-13.000000;14.856798;49.346375;80.763510;77.513703;117.500000;0.003477;0.003477;15.000000;0.125230;0.312920;0.312920
-12.000000;14.907101;49.292704;79.963647;76.957185;115.000000;0.003489;0.003489;15.000000;0.111320;0.314037;0.314037
-12.000000;14.945940;49.162727;79.116425;76.187961;115.000000;0.003497;0.003497;15.000000;0.106341;0.314723;0.314723
-12.000000;14.970508;48.965797;78.454397;75.512160;115.000000;0.003501;0.003501;15.000000;0.108672;0.315105;0.315105
-12.000000;14.980032;48.746692;78.148365;75.116403;115.000000;0.003504;0.003504;15.000000;0.116179;0.315331;0.315331
-12.000000;14.976722;48.558991;78.221057;75.063920;115.000000;0.003506;0.003506;15.000000;0.125580;0.315543;0.315543
-12.000000;14.965212;48.442654;78.566154;75.293716;115.000000;0.003509;0.003509;15.000000;0.133729;0.315840;0.315840
-12.000000;14.951075;48.411655;79.015434;75.668647;115.000000;0.003514;0.003514;15.000000;0.138594;0.316273;0.316273
-12.000000;14.939197;48.454190;79.412287;76.041660;115.000000;0.003520;0.003520;15.000000;0.139619;0.316837;0.316837
-12.000000;14.932658;48.541947;79.657661;76.305689;115.000000;0.003528;0.003528;15.000000;0.137510;0.317489;0.317489
-12.000000;14.932375;48.642206;79.721757;76.413633;115.000000;0.003535;0.003535;15.000000;0.133684;0.318169;0.318169
-12.000000;14.937440;48.727890;79.632382;76.374095;115.000000;0.003542;0.003542;15.000000;0.129688;0.318818;0.318818
-12.000000;14.945849;48.783337;79.452575;76.234142;115.000000;0.003549;0.003549;15.000000;0.126734;0.319395;0.319395
-12.000000;14.955342;48.805595;79.255706;76.057546;115.000000;0.003554;0.003554;15.000000;0.125449;0.319879;0.319879
-12.000000;14.964093;48.802074;79.103302;75.903877;115.000000;0.003559;0.003559;15.000000;0.125832;0.320272;0.320272
-12.000000;14.971112;48.785917;79.030104;75.812708;115.000000;0.003562;0.003562;15.000000;0.127396;0.320588;0.320588
-12.000000;14.976308;48.770744;79.039597;75.796388;115.000000;0.003565;0.003565;15.000000;0.129421;0.320844;0.320844
-12.000000;14.980275;48.766410;79.109966;75.842394;115.000000;0.003567;0.003567;15.000000;0.131219;0.321057;0.321057
-12.000000;14.992343;49.156072;78.961374;75.454858;115.000000;0.004180;0.004180;20.000000;0.134792;0.376197;0.376197
-12.000000;15.037760;49.958512;78.607494;74.840048;115.000000;0.004734;0.004734;20.000000;0.143928;0.426033;0.426033
-12.000000;15.129372;50.979594;78.438372;74.382724;115.000000;0.005279;0.005279;20.000000;0.158494;0.475142;0.475142
-12.000000;15.270779;52.134702;78.628645;74.277788;115.000000;0.005812;0.005812;20.000000;0.175584;0.523038;0.523038
-12.000000;15.462298;53.396151;79.132806;74.520718;115.000000;0.006325;0.006325;20.000000;0.191572;0.569219;0.569219
-11.000000;15.771952;54.672670;78.907804;74.441948;112.500000;0.006808;0.006808;20.000000;0.187324;0.612758;0.612758
-11.000000;16.110485;55.813333;78.731839;74.276712;112.500000;0.007256;0.007256;20.000000;0.186422;0.653025;0.653025
-11.000000;16.465986;56.806170;78.623584;74.172088;112.500000;0.007664;0.007664;20.000000;0.186842;0.689795;0.689795
-11.000000;16.828563;57.672491;78.600950;74.149003;112.500000;0.008033;0.008033;20.000000;0.187820;0.722962;0.722962
-11.000000;17.190960;58.437277;78.643193;74.193929;112.500000;0.008361;0.008361;20.000000;0.188602;0.752500;0.752500
-11.000000;17.548036;59.117574;78.715975;74.278974;112.500000;0.008649;0.008649;20.000000;0.188671;0.778442;0.778442
-11.000000;17.895974;59.720819;78.787155;74.375274;112.500000;0.008899;0.008899;20.000000;0.187802;0.800866;0.800866
-11.000000;18.231652;60.247950;78.834180;74.460112;112.500000;0.009110;0.009110;20.000000;0.186025;0.819882;0.819882
-11.000000;18.552308;60.697592;78.845790;74.519486;112.500000;0.009285;0.009285;20.000000;0.183545;0.835629;0.835629
-11.000000;18.855468;61.069333;78.820617;74.547908;112.500000;0.009425;0.009425;20.000000;0.180656;0.848273;0.848273
-11.000000;19.139022;61.365528;78.764492;74.546813;112.500000;0.009533;0.009533;20.000000;0.177664;0.858002;0.858002
-11.000000;19.401350;61.591732;78.687454;74.522394;112.500000;0.009611;0.009611;20.000000;0.174827;0.865021;0.865021
-10.000000;19.710174;61.675709;77.800282;74.009666;110.000000;0.009657;0.009657;20.000000;0.155608;0.869121;0.869121
-10.000000;19.977845;61.528597;76.939862;73.328154;110.000000;0.009671;0.009671;20.000000;0.144575;0.870379;0.870379
-10.000000;20.198653;61.229131;76.203196;72.679352;110.000000;0.009658;0.009658;20.000000;0.140258;0.869240;0.869240
-10.000000;20.372640;60.870334;75.695465;72.173110;110.000000;0.009624;0.009624;20.000000;0.141641;0.866176;0.866176
-10.000000;20.504848;60.534798;75.458072;71.872611;110.000000;0.009574;0.009574;20.000000;0.146878;0.861627;0.861627
-9.800000;20.617418;60.264921;75.311816;71.695421;109.500000;0.009510;0.009510;20.000000;0.150451;0.855879;0.855879
-9.650000;20.712897;60.053757;75.221637;71.586769;109.125000;0.009435;0.009435;20.000000;0.152816;0.849111;0.849111
-9.500000;20.796246;59.882558;75.128707;71.500139;108.750000;0.009350;0.009350;20.000000;0.153476;0.841465;0.841465
-9.300000;20.873980;59.722810;74.954336;71.372913;108.250000;0.009256;0.009256;20.000000;0.151617;0.833020;0.833020
-9.150000;20.943054;59.545756;74.716220;71.192989;107.875000;0.009154;0.009154;20.000000;0.148809;0.823850;0.823850
-9.100000;20.996219;59.343468;74.493387;71.005232;107.750000;0.009045;0.009045;20.000000;0.147182;0.814086;0.814086
-8.900000;21.044682;59.115799;74.187214;70.767923;107.250000;0.008931;0.008931;20.000000;0.143930;0.803816;0.803816
-8.750000;21.083773;58.852912;73.840907;70.485777;106.875000;0.008812;0.008812;20.000000;0.140798;0.793118;0.793118
-8.600000;21.112693;58.555724;73.470486;70.174465;106.500000;0.008690;0.008690;20.000000;0.138048;0.782089;0.782089
-8.300000;21.141313;58.220552;72.983673;69.783876;105.750000;0.008564;0.008564;20.000000;0.133334;0.770771;0.770771
-7.900000;21.173995;57.826060;72.318322;69.255712;104.750000;0.008435;0.008435;20.000000;0.126145;0.759138;0.759138
-7.400000;21.213119;57.344207;71.425752;68.542147;103.500000;0.008301;0.008301;20.000000;0.116400;0.747135;0.747135
-6.950000;21.248794;56.755732;70.378509;67.669368;102.375000;0.008164;0.008164;20.000000;0.106993;0.734757;0.734757
-6.450000;21.278979;56.062682;69.209459;66.670132;101.125000;0.008023;0.008023;20.000000;0.098256;0.722050;0.722050
-6.200000;21.281490;55.290804;68.143848;65.684857;100.500000;0.007880;0.007880;20.000000;0.095613;0.709208;0.709208
-6.050000;21.250117;54.504524;67.343938;64.868478;100.125000;0.007739;0.007739;20.000000;0.099460;0.696549;0.696549
-5.800000;21.197420;53.772724;66.799579;64.268256;99.500000;0.007604;0.007604;20.000000;0.105622;0.684334;0.684334
-5.650000;21.123512;53.140677;66.535401;63.905592;99.125000;0.007475;0.007475;20.000000;0.113920;0.672782;0.672782
-5.400000;21.044469;52.629392;66.412698;63.710025;98.500000;0.007356;0.007356;20.000000;0.120213;0.662004;0.662004
-5.000000;20.977799;52.215767;66.217181;63.521657;97.500000;0.007244;0.007244;20.000000;0.121035;0.651945;0.651945
-4.800000;20.912025;51.854568;65.989633;63.307608;97.000000;0.007139;0.007139;20.000000;0.120752;0.642551;0.642551
-4.400000;20.863005;51.508514;65.572034;62.975672;96.000000;0.007041;0.007041;20.000000;0.115888;0.633712;0.633712
-4.150000;20.817721;51.138813;65.047818;62.534024;95.375000;0.006948;0.006948;20.000000;0.110924;0.625340;0.625340
-3.900000;20.773914;50.732445;64.450923;62.016260;94.750000;0.006860;0.006860;20.000000;0.106481;0.617410;0.617410
-3.750000;20.722381;50.295052;63.888339;61.494540;94.375000;0.006777;0.006777;20.000000;0.104848;0.609965;0.609965
-3.500000;20.669919;49.845142;63.344270;60.987236;93.750000;0.006700;0.006700;20.000000;0.103793;0.603039;0.603039
-3.450000;20.602428;49.403706;62.959460;60.577530;93.625000;0.006630;0.006630;20.000000;0.106774;0.596732;0.596732
-3.250000;20.533686;48.998848;62.661285;60.259796;93.125000;0.006568;0.006568;20.000000;0.109504;0.591107;0.591107
-3.100000;20.462746;48.641099;62.447281;60.018637;92.750000;0.006513;0.006513;20.000000;0.112407;0.586186;0.586186
-3.050000;20.385707;48.337698;62.350664;59.873270;92.625000;0.006467;0.006467;20.000000;0.116460;0.582015;0.582015
-2.850000;20.317047;48.089668;62.245333;59.756965;92.125000;0.006428;0.006428;20.000000;0.117964;0.578564;0.578564
-2.700000;20.254849;47.880187;62.113828;59.628240;91.750000;0.006397;0.006397;20.000000;0.118151;0.575763;0.575763
-2.550000;20.199959;47.691949;61.932894;59.465247;91.375000;0.006373;0.006373;20.000000;0.117193;0.573540;0.573540
-2.450000;20.148725;47.511927;61.729835;59.277271;91.125000;0.006354;0.006354;20.000000;0.116365;0.571844;0.571844
-2.400000;20.097512;47.337621;61.548461;59.096129;91.000000;0.006341;0.006341;20.000000;0.116611;0.570661;0.570661
-2.300000;20.050256;47.172517;61.370465;58.921831;90.750000;0.006333;0.006333;20.000000;0.116784;0.569966;0.569966
-2.300000;20.000057;47.021617;61.262637;58.791289;90.750000;0.006331;0.006331;20.000000;0.118644;0.569763;0.569763
-2.250000;19.951901;46.894911;61.198320;58.704870;90.625000;0.006334;0.006334;20.000000;0.120571;0.570051;0.570051
-2.150000;19.910481;46.793583;61.130117;58.629312;90.375000;0.006342;0.006342;20.000000;0.121433;0.570779;0.570779
-2.050000;19.876173;46.709955;61.036491;58.539486;90.125000;0.006354;0.006354;20.000000;0.121373;0.571879;0.571879
-2.050000;19.841849;46.638595;60.973743;58.463030;90.125000;0.006370;0.006370;20.000000;0.122331;0.573324;0.573324
-2.050000;19.808292;46.583314;60.948980;58.417374;90.125000;0.006390;0.006390;20.000000;0.123876;0.575108;0.575108
-2.050000;19.776445;46.548668;60.961573;58.405356;90.125000;0.006414;0.006414;20.000000;0.125673;0.577217;0.577217
-2.050000;19.747332;46.537080;61.002679;58.421872;90.125000;0.006440;0.006440;20.000000;0.127414;0.579630;0.579630
-2.000000;19.725368;46.545605;61.025074;58.436240;90.000000;0.006470;0.006470;20.000000;0.128015;0.582291;0.582291
-1.900000;19.713979;46.562128;60.978518;58.406239;89.750000;0.006501;0.006501;20.000000;0.126875;0.585107;0.585107
-1.850000;19.708327;46.572317;60.888425;58.333599;89.625000;0.006533;0.006533;20.000000;0.125513;0.588002;0.588002
-1.750000;19.710581;46.567114;60.731514;58.208249;89.375000;0.006566;0.006566;20.000000;0.123349;0.590904;0.590904
-1.750000;19.711691;46.543072;60.587355;58.072790;89.375000;0.006598;0.006598;20.000000;0.122712;0.593790;0.593790
-1.650000;19.717926;46.505110;60.413607;57.919809;89.125000;0.006629;0.006629;20.000000;0.121596;0.596633;0.596633
-1.650000;19.720908;46.457264;60.283921;57.785711;89.125000;0.006660;0.006660;20.000000;0.122105;0.599433;0.599433
-1.600000;19.724317;46.409967;60.178991;57.675917;89.000000;0.006691;0.006691;20.000000;0.122842;0.602201;0.602201
-1.500000;19.731773;46.366386;60.063026;57.566493;88.750000;0.006721;0.006721;20.000000;0.122818;0.604910;0.604910
-1.450000;19.739404;46.324805;59.958978;57.462604;88.625000;0.006750;0.006750;20.000000;0.123076;0.607543;0.607543
-1.450000;19.743861;46.288717;59.899664;57.388829;88.625000;0.006779;0.006779;20.000000;0.124296;0.610120;0.610120
-1.350000;19.753004;46.260807;59.819391;57.314142;88.375000;0.006807;0.006807;20.000000;0.124305;0.612624;0.612624
-1.250000;19.766500;46.233453;59.704628;57.215560;88.125000;0.006833;0.006833;20.000000;0.123443;0.615010;0.615010
-1.200000;19.780107;46.200283;59.583276;57.104773;88.000000;0.006858;0.006858;20.000000;0.122866;0.617260;0.617260
-1.100000;19.796931;46.158721;59.428845;56.971649;87.750000;0.006882;0.006882;20.000000;0.121682;0.619354;0.619354
-1.050000;19.812492;46.106524;59.277350;56.831983;87.625000;0.006903;0.006903;20.000000;0.121098;0.621287;0.621287
-1.050000;19.822977;46.049778;59.171931;56.719555;87.625000;0.006923;0.006923;20.000000;0.121858;0.623095;0.623095
-0.950000;19.836033;45.995193;59.055559;56.611485;87.375000;0.006942;0.006942;20.000000;0.121766;0.624783;0.624783
-0.800000;19.854849;45.937012;58.885525;56.469819;87.000000;0.006959;0.006959;20.000000;0.120219;0.626304;0.626304
-0.900000;19.860826;45.875488;58.818607;56.377191;87.250000;0.006975;0.006975;20.000000;0.122056;0.627717;0.627717
-0.800000;19.869897;45.824032;58.744296;56.303612;87.000000;0.006989;0.006989;20.000000;0.122559;0.629051;0.629051
-0.900000;19.868277;45.787769;58.780270;56.298054;87.250000;0.007004;0.007004;20.000000;0.125539;0.630360;0.630360
-0.900000;19.865614;45.779703;58.860556;56.346860;87.250000;0.007019;0.007019;20.000000;0.128045;0.631694;0.631694
-0.950000;19.860196;45.802335;58.996309;56.444670;87.375000;0.007034;0.007034;20.000000;0.130731;0.633072;0.633072
-0.950000;19.857591;45.853579;59.132206;56.559528;87.375000;0.007050;0.007050;20.000000;0.132221;0.634488;0.634488
-1.050000;19.851837;45.927916;59.313652;56.706052;87.625000;0.007066;0.007066;20.000000;0.134312;0.635951;0.635951
-1.050000;19.851582;46.021196;59.461692;56.845385;87.625000;0.007083;0.007083;20.000000;0.134772;0.637439;0.637439
-1.050000;19.856803;46.119376;59.560203;56.950005;87.625000;0.007099;0.007099;20.000000;0.134033;0.638895;0.638895
-1.050000;19.866685;46.208960;59.603594;57.009846;87.625000;0.007114;0.007114;20.000000;0.132514;0.640271;0.640271
-1.100000;19.876394;46.282900;59.631925;57.046249;87.750000;0.007128;0.007128;20.000000;0.131519;0.641549;0.641549
-1.100000;19.888572;46.340644;59.626133;57.056093;87.750000;0.007141;0.007141;20.000000;0.130227;0.642713;0.642713
-1.200000;19.895019;46.385812;59.664569;57.083064;88.000000;0.007153;0.007153;20.000000;0.130695;0.643791;0.643791
-1.250000;19.899614;46.430057;59.728693;57.134014;88.125000;0.007165;0.007165;20.000000;0.131533;0.644815;0.644815
-1.350000;19.899280;46.482611;59.853640;57.228593;88.375000;0.007176;0.007176;20.000000;0.133451;0.645824;0.645824
-1.450000;19.895420;46.553924;60.036237;57.373538;88.625000;0.007187;0.007187;20.000000;0.135871;0.646858;0.646858
-1.600000;19.886272;46.652869;60.299655;57.583879;89.000000;0.007200;0.007200;20.000000;0.139168;0.647965;0.647965
-1.650000;19.881228;46.781964;60.557277;57.813324;89.125000;0.007213;0.007213;20.000000;0.140907;0.649139;0.649139
-1.750000;19.877682;46.931762;60.817932;58.048015;89.375000;0.007226;0.007226;20.000000;0.142153;0.650356;0.650356
-1.900000;19.872923;47.097249;61.102782;58.300146;89.750000;0.007240;0.007240;20.000000;0.143669;0.651617;0.651617
-2.050000;19.867967;47.277911;61.406048;58.570767;90.125000;0.007255;0.007255;20.000000;0.145175;0.652927;0.652927
-2.050000;19.874043;47.464201;61.612800;58.789170;90.125000;0.007269;0.007269;20.000000;0.143973;0.654218;0.654218
-2.150000;19.882480;47.638226;61.784057;58.965337;90.375000;0.007283;0.007283;20.000000;0.142787;0.655435;0.655435
-2.150000;19.899043;47.789665;61.857862;59.071214;90.375000;0.007295;0.007295;20.000000;0.140064;0.656516;0.656516
-2.150000;19.921029;47.905083;61.846806;59.100750;90.375000;0.007304;0.007304;20.000000;0.136745;0.657397;0.657397
-2.050000;19.952428;47.972470;61.702631;59.024938;90.125000;0.007311;0.007311;20.000000;0.131822;0.657997;0.657997
-2.050000;19.982030;47.984342;61.518042;58.887793;90.125000;0.007314;0.007314;20.000000;0.128242;0.658293;0.658293
-2.050000;20.007192;47.950904;61.331683;58.731888;90.125000;0.007315;0.007315;20.000000;0.126174;0.658317;0.658317
-2.050000;20.026391;47.888724;61.176912;58.589193;90.125000;0.007313;0.007313;20.000000;0.125606;0.658126;0.658126
-2.150000;20.032357;47.820911;61.142194;58.523076;90.375000;0.007309;0.007309;20.000000;0.127975;0.657823;0.657823
-2.150000;20.034232;47.771696;61.171510;58.523682;90.375000;0.007305;0.007305;20.000000;0.130407;0.657486;0.657486
-2.150000;20.033855;47.748995;61.244595;58.569779;90.375000;0.007302;0.007302;20.000000;0.132545;0.657144;0.657144
-2.250000;20.026084;47.757308;61.406026;58.683191;90.625000;0.007298;0.007298;20.000000;0.135760;0.656854;0.656854
-2.250000;20.020754;47.798944;61.568399;58.821751;90.625000;0.007296;0.007296;20.000000;0.137474;0.656628;0.656628
-2.300000;20.015650;47.864458;61.738473;58.970451;90.750000;0.007294;0.007294;20.000000;0.138699;0.656455;0.656455
-2.300000;20.015311;47.943034;61.864256;59.096701;90.750000;0.007292;0.007292;20.000000;0.138460;0.656304;0.656304
-2.400000;20.012513;48.025040;62.005591;59.223854;91.000000;0.007291;0.007291;20.000000;0.138902;0.656172;0.656172
-2.400000;20.014708;48.106629;62.095477;59.323026;91.000000;0.007289;0.007289;20.000000;0.138038;0.656037;0.656037
-2.550000;20.010544;48.185051;62.238331;59.442847;91.375000;0.007288;0.007288;20.000000;0.138989;0.655920;0.655920
-2.650000;20.004454;48.270224;62.409697;59.590733;91.625000;0.007287;0.007287;20.000000;0.140230;0.655856;0.655856
-2.850000;19.990297;48.372662;62.679760;59.806680;92.125000;0.007288;0.007288;20.000000;0.143288;0.655904;0.655904
-3.050000;19.970541;48.508558;63.044422;60.104878;92.625000;0.007290;0.007290;20.000000;0.147192;0.656129;0.656129
-3.200000;19.951553;48.684974;63.447423;60.453296;93.000000;0.007295;0.007295;20.000000;0.150320;0.656548;0.656548
-3.250000;19.942295;48.890271;63.783627;60.775777;93.125000;0.007301;0.007301;20.000000;0.150767;0.657099;0.657099
-3.450000;19.932059;49.107438;64.137640;61.097680;93.625000;0.007308;0.007308;20.000000;0.151785;0.657749;0.657749
-3.500000;19.931944;49.326289;64.395391;61.364855;93.750000;0.007316;0.007316;20.000000;0.150478;0.658440;0.658440
-3.500000;19.943606;49.522689;64.518524;61.529224;93.750000;0.007323;0.007323;20.000000;0.147009;0.659058;0.659058
-3.650000;19.953233;49.682625;64.627642;61.650601;94.125000;0.007329;0.007329;20.000000;0.145095;0.659571;0.659571
-3.750000;19.962717;49.812686;64.717870;61.750737;94.375000;0.007333;0.007333;20.000000;0.143765;0.659988;0.659988
-3.900000;19.967155;49.923602;64.849738;61.868471;94.750000;0.007337;0.007337;20.000000;0.144070;0.660339;0.660339
-4.050000;19.966592;50.032260;65.040272;62.028842;95.125000;0.007341;0.007341;20.000000;0.145579;0.660677;0.660677
-4.200000;19.961976;50.153486;65.292698;62.240648;95.500000;0.007345;0.007345;20.000000;0.147801;0.661046;0.661046
-4.400000;19.951374;50.299921;65.634760;62.523295;96.000000;0.007350;0.007350;20.000000;0.151078;0.661498;0.661498
-4.550000;19.940760;50.479638;66.012773;62.851930;96.375000;0.007356;0.007356;20.000000;0.153764;0.662058;0.662058
-4.800000;19.925015;50.694788;66.476710;63.246098;97.000000;0.007364;0.007364;20.000000;0.157335;0.662758;0.662758
-4.850000;19.920785;50.939068;66.851901;63.610053;97.125000;0.007373;0.007373;20.000000;0.157594;0.663545;0.663545
-4.950000;19.923953;51.185446;67.150628;63.912453;97.375000;0.007381;0.007381;20.000000;0.156415;0.664330;0.664330
-5.000000;19.936562;51.411328;67.332087;64.124938;97.500000;0.007389;0.007389;20.000000;0.153524;0.665024;0.665024
-5.100000;19.952219;51.600438;67.448489;64.268118;97.750000;0.007395;0.007395;20.000000;0.150785;0.665572;0.665572
-5.100000;19.975291;51.745068;67.453102;64.322777;97.750000;0.007399;0.007399;20.000000;0.146958;0.665915;0.665915
-5.200000;19.995151;51.842506;67.447879;64.340437;98.000000;0.007401;0.007401;20.000000;0.144777;0.666046;0.666046
-5.200000;20.016853;51.901528;67.394337;64.319496;98.000000;0.007400;0.007400;20.000000;0.142470;0.665965;0.665965
-5.250000;20.034653;51.928873;67.351669;64.289972;98.125000;0.007397;0.007397;20.000000;0.141414;0.665689;0.665689
-5.250000;20.051108;51.935380;67.303952;64.255652;98.125000;0.007392;0.007392;20.000000;0.140592;0.665243;0.665243
-5.250000;20.065412;51.927627;67.260879;64.221043;98.125000;0.007385;0.007385;20.000000;0.140120;0.664644;0.664644
-5.400000;20.066830;51.919970;67.338332;64.258598;98.500000;0.007378;0.007378;20.000000;0.142503;0.663982;0.663982
-5.400000;20.068151;51.930772;67.434237;64.335310;98.500000;0.007370;0.007370;20.000000;0.143970;0.663306;0.663306
-5.500000;20.063494;51.963721;67.601422;64.463626;98.750000;0.007363;0.007363;20.000000;0.146302;0.662655;0.662655
-5.500000;20.061982;52.019763;67.749114;64.599166;98.750000;0.007356;0.007356;20.000000;0.147092;0.662032;0.662032
-5.600000;20.057248;52.091637;67.929665;64.753931;99.000000;0.007349;0.007349;20.000000;0.148352;0.661445;0.661445
-5.600000;20.057510;52.173943;68.059446;64.886769;99.000000;0.007343;0.007343;20.000000;0.147986;0.660874;0.660874
-5.650000;20.058834;52.254416;68.165451;64.995448;99.125000;0.007337;0.007337;20.000000;0.147406;0.660295;0.660295
-5.750000;20.057349;52.330501;68.287509;65.107256;99.375000;0.007330;0.007330;20.000000;0.147577;0.659720;0.659720
-5.900000;20.049847;52.410432;68.472034;65.259657;99.750000;0.007324;0.007324;20.000000;0.149123;0.659197;0.659197
-6.000000;20.041145;52.504487;68.685088;65.444384;100.000000;0.007320;0.007320;20.000000;0.150598;0.658756;0.658756
-6.050000;20.035725;52.611627;68.877646;65.625853;100.125000;0.007315;0.007315;20.000000;0.151009;0.658383;0.658383
-6.050000;20.037102;52.719393;68.997701;65.760480;100.125000;0.007311;0.007311;20.000000;0.149772;0.658022;0.658022
-6.150000;20.037043;52.816738;69.115737;65.876933;100.375000;0.007307;0.007307;20.000000;0.149252;0.657656;0.657656
-6.300000;20.031739;52.909411;69.281969;66.019533;100.750000;0.007304;0.007304;20.000000;0.150150;0.657323;0.657323
-6.350000;20.028882;53.004743;69.431421;66.162478;100.875000;0.007300;0.007300;20.000000;0.150294;0.657028;0.657028
-6.450000;20.024761;53.101853;69.597073;66.312610;101.125000;0.007297;0.007297;20.000000;0.150814;0.656769;0.656769
-6.550000;20.019711;53.203439;69.777766;66.475274;101.375000;0.007295;0.007295;20.000000;0.151508;0.656558;0.656558
-6.700000;20.010710;53.314546;70.009760;66.673160;101.750000;0.007294;0.007294;20.000000;0.153092;0.656421;0.656421
-6.850000;19.999035;53.443452;70.289888;66.913153;102.125000;0.007293;0.007293;20.000000;0.155068;0.656392;0.656392
-6.950000;19.989639;53.591956;70.568220;67.165786;102.375000;0.007294;0.007294;20.000000;0.156206;0.656467;0.656467
-7.000000;19.986598;53.749703;70.789204;67.386034;102.500000;0.007296;0.007296;20.000000;0.155772;0.656596;0.656596
-6.950000;19.996062;53.894142;70.865706;67.506353;102.375000;0.007296;0.007296;20.000000;0.152644;0.656679;0.656679
-6.950000;20.011418;54.000384;70.840795;67.529925;102.375000;0.007296;0.007296;20.000000;0.148999;0.656629;0.656629
-6.850000;20.036354;54.052810;70.667240;67.433615;102.125000;0.007293;0.007293;20.000000;0.143899;0.656365;0.656365
-6.850000;20.059288;54.043760;70.454411;67.272166;102.125000;0.007287;0.007287;20.000000;0.140380;0.655861;0.655861
-6.850000;20.077350;53.986509;70.250011;67.097511;102.125000;0.007280;0.007280;20.000000;0.138587;0.655155;0.655155
-6.850000;20.089020;53.901562;70.091979;66.947122;102.125000;0.007270;0.007270;20.000000;0.138419;0.654307;0.654307
-6.750000;20.101089;53.804458;69.925426;66.799740;101.875000;0.007259;0.007259;20.000000;0.137789;0.653338;0.653338
-6.750000;20.106002;53.703404;69.820949;66.687229;101.875000;0.007248;0.007248;20.000000;0.138629;0.652292;0.652292
-6.700000;20.108325;53.610156;69.744665;66.605519;101.750000;0.007236;0.007236;20.000000;0.139434;0.651214;0.651214
-6.700000;20.101781;53.366676;69.831379;66.768077;101.750000;0.006613;0.006613;15.000000;0.139822;0.595160;0.595160
-6.700000;20.077685;52.972341;70.055529;67.079557;101.750000;0.006047;0.006047;15.000000;0.137577;0.544272;0.544272
-6.700000;20.031365;52.470345;70.265045;67.410365;101.750000;0.005486;0.005486;15.000000;0.132026;0.493755;0.493755
-6.700000;19.959547;51.855096;70.377505;67.681868;101.750000;0.004932;0.004932;15.000000;0.123479;0.443852;0.443852
-6.750000;19.855083;51.109205;70.394744;67.875412;101.875000;0.004387;0.004387;15.000000;0.113646;0.394860;0.394860
-6.750000;19.717848;50.218128;70.288588;67.972449;101.875000;0.003857;0.003857;15.000000;0.102360;0.347106;0.347106
-6.750000;19.543470;49.170226;70.076698;67.975788;101.875000;0.003344;0.003344;15.000000;0.090676;0.300945;0.300945
-6.850000;19.320677;47.962363;69.856428;67.949418;102.125000;0.002854;0.002854;15.000000;0.081125;0.256815;0.256815
-6.950000;19.046779;46.601630;69.689091;67.960854;102.375000;0.002391;0.002391;15.000000;0.073405;0.215219;0.215219
-6.950000;18.726939;45.097178;69.553930;68.018210;102.375000;0.001963;0.001963;15.000000;0.065105;0.176635;0.176635
-7.000000;18.355580;43.455848;69.464553;68.121828;102.500000;0.001573;0.001573;15.000000;0.056921;0.141557;0.141557
-7.000000;17.935285;41.687067;69.377420;68.244417;102.500000;0.001228;0.001228;15.000000;0.047464;0.110486;0.110486
-7.000000;17.465471;39.805652;69.248715;68.336033;102.500000;0.000932;0.000932;15.000000;0.036926;0.083915;0.083915
-7.000000;16.946742;37.837380;69.036804;68.343504;102.500000;0.000693;0.000693;15.000000;0.025939;0.062336;0.062336
-7.100000;16.374500;35.824008;68.765331;68.251553;102.750000;0.000514;0.000514;15.000000;0.017408;0.046270;0.046270
-7.100000;15.761661;33.827244;68.417731;68.044776;102.750000;0.000402;0.000402;15.000000;0.010284;0.036174;0.036174
-7.100000;15.116494;31.926566;67.992203;67.696146;102.750000;0.000360;0.000360;15.000000;0.006066;0.032408;0.032408
-7.100000;14.451085;30.214710;67.516593;67.207667;102.750000;0.000391;0.000391;15.000000;0.006190;0.035226;0.035226
-7.100000;13.781413;28.790237;67.054701;66.621011;102.750000;0.000497;0.000497;15.000000;0.011835;0.044737;0.044737
-7.100000;13.126896;27.747346;66.698043;66.016440;102.750000;0.000676;0.000676;15.000000;0.023526;0.060869;0.060869
-7.000000;12.516414;27.164921;66.482692;65.458810;102.500000;0.000926;0.000926;15.000000;0.039083;0.083298;0.083298
-7.000000;11.964861;27.094440;66.483720;65.018799;102.500000;0.001239;0.001239;15.000000;0.059759;0.111496;0.111496
-7.000000;11.494237;27.555220;66.744417;64.775658;102.500000;0.001608;0.001608;15.000000;0.083696;0.144740;0.144740
-6.950000;11.127372;28.531561;67.208464;64.732125;102.375000;0.002023;0.002023;15.000000;0.107878;0.182080;0.182080
-6.950000;10.875217;29.969547;67.826105;64.862322;102.375000;0.002471;0.002471;15.000000;0.131519;0.222410;0.222410
-6.750000;10.760798;31.777558;68.363838;65.026070;101.875000;0.002938;0.002938;15.000000;0.149683;0.264437;0.264437
