           T               Tw
        2009-12-16 19:45    -5,1
        2009-12-16 19:50    -5,2
        2009-12-16 19:55    -5,2
        2009-12-16 20:00    -5,1
        2009-12-16 20:05    -5,2
        2009-12-16 20:10    -5,2
        2009-12-16 20:15    -5,2
        2009-12-16 20:20    -5,2
        2009-12-16 20:25    -5,2
        2009-12-16 20:30    -5,2
        2009-12-16 20:35    -5,2
        2009-12-16 20:40    -5,2
        2009-12-16 20:45   -5,25
        2009-12-16 20:50   -5,25
        2009-12-16 20:55   -5,25
        2009-12-16 21:00   -5,25
        2009-12-16 21:05   -5,25
        2009-12-16 21:10   -5,35
        2009-12-16 21:15   -5,35
        2009-12-16 21:20    -5,4
        2009-12-16 21:25    -5,4
        2009-12-16 21:30    -5,4
        2009-12-16 21:35    -5,4
        2009-12-16 21:40   -5,35
        2009-12-16 21:45   -5,35
        2009-12-16 21:50   -5,35
        2009-12-16 21:55   -5,35
        2009-12-16 22:00   -5,35
        2009-12-16 22:05   -5,35
        2009-12-16 22:10    -5,4
        2009-12-16 22:15    -5,4
        2009-12-16 22:20   -5,35
        2009-12-16 22:25    -5,4
        2009-12-16 22:30    -5,4
        2009-12-16 22:35   -5,35
        2009-12-16 22:40   -5,35
        2009-12-16 22:45    -5,4
        2009-12-16 22:50    -5,4
        2009-12-16 22:55    -5,4
        2009-12-16 23:00    -5,5
        2009-12-16 23:05    -5,5
        2009-12-16 23:10    -5,6
        2009-12-16 23:15    -5,6
        2009-12-16 23:20    -5,6
        2009-12-16 23:25    -5,6
        2009-12-16 23:30   -5,65
        2009-12-16 23:35    -5,6
        2009-12-16 23:40   -5,65
        2009-12-16 23:45   -5,65
        2009-12-16 23:50   -5,65
        2009-12-16 23:55   -5,75
        2009-12-17 00:00   -5,75
        2009-12-17 00:05    -5,8
        2009-12-17 00:10    -5,8
        2009-12-17 00:15    -5,8
        2009-12-17 00:20    -5,9
        2009-12-17 00:25    -5,9
        2009-12-17 00:30    -5,9
        2009-12-17 00:35    -5,9
        2009-12-17 00:40    -5,9
        2009-12-17 00:45      -6
        2009-12-17 00:50      -6
        2009-12-17 00:55      -6
        2009-12-17 01:00   -6,05
        2009-12-17 01:05      -6
        2009-12-17 01:10   -6,05
        2009-12-17 01:15   -6,05
        2009-12-17 01:20   -6,05
        2009-12-17 01:25   -6,05
        2009-12-17 01:30   -6,15
        2009-12-17 01:35   -6,15
        2009-12-17 01:40   -6,15
        2009-12-17 01:45   -6,15
        2009-12-17 01:50   -6,15
        2009-12-17 01:55   -6,15
        2009-12-17 02:00    -6,2
        2009-12-17 02:05    -6,3
        2009-12-17 02:10    -6,3
        2009-12-17 02:15    -6,3
        2009-12-17 02:20   -6,35
        2009-12-17 02:25   -6,35
        2009-12-17 02:30   -6,45
        2009-12-17 02:35   -6,45
        2009-12-17 02:40   -6,55
        2009-12-17 02:45    -6,6
        2009-12-17 02:50    -6,6
        2009-12-17 02:55    -6,7
        2009-12-17 03:00    -6,7
        2009-12-17 03:05    -6,7
        2009-12-17 03:10    -6,7
        2009-12-17 03:15    -6,7
        2009-12-17 03:20    -6,7
        2009-12-17 03:25   -6,75
        2009-12-17 03:30   -6,75
        2009-12-17 03:35   -6,75
        2009-12-17 03:40   -6,75
        2009-12-17 03:45   -6,75
        2009-12-17 03:50   -6,75
        2009-12-17 03:55   -6,85
        2009-12-17 04:00   -6,85
        2009-12-17 04:05   -6,95
        2009-12-17 04:10   -6,95
        2009-12-17 04:15   -6,95
        2009-12-17 04:20      -7
        2009-12-17 04:25      -7
        2009-12-17 04:30      -7
        2009-12-17 04:35      -7
        2009-12-17 04:40      -7
        2009-12-17 04:45      -7
        2009-12-17 04:50    -7,1
        2009-12-17 04:55    -7,1
        2009-12-17 05:00   -7,15
        2009-12-17 05:05   -7,25
        2009-12-17 05:10   -7,25
        2009-12-17 05:15   -7,25
        2009-12-17 05:20   -7,25
        2009-12-17 05:25   -7,25
        2009-12-17 05:30   -7,25
        2009-12-17 05:35   -7,25
        2009-12-17 05:40   -7,35
        2009-12-17 05:45   -7,35
        2009-12-17 05:50   -7,35
        2009-12-17 05:55   -7,35
        2009-12-17 06:00   -7,35
        2009-12-17 06:05    -7,4
        2009-12-17 06:10    -7,4
        2009-12-17 06:15    -7,4
        2009-12-17 06:20    -7,4
        2009-12-17 06:25    -7,4
        2009-12-17 06:30    -7,4
        2009-12-17 06:35    -7,5
        2009-12-17 06:40    -7,5
        2009-12-17 06:45    -7,5
        2009-12-17 06:50    -7,5
        2009-12-17 06:55    -7,5
        2009-12-17 07:00   -7,55
        2009-12-17 07:05   -7,55
        2009-12-17 07:10   -7,55
        2009-12-17 07:15    -7,5
        2009-12-17 07:20    -7,5
        2009-12-17 07:25    -7,5
        2009-12-17 07:30    -7,5
        2009-12-17 07:35    -7,5
        2009-12-17 07:40    -7,5
        2009-12-17 07:45    -7,5
        2009-12-17 07:50    -7,5
        2009-12-17 07:55   -7,55
        2009-12-17 08:00   -7,55
        2009-12-17 08:05    -7,5
        2009-12-17 08:10    -7,5
        2009-12-17 08:15    -7,5
        2009-12-17 08:20   -7,55
        2009-12-17 08:25    -7,5
        2009-12-17 08:30    -7,5
        2009-12-17 08:35    -7,5
        2009-12-17 08:40    -7,5
        2009-12-17 08:45    -7,5
        2009-12-17 08:50    -7,5
        2009-12-17 08:55    -7,5
        2009-12-17 09:00    -7,5
        2009-12-17 09:05    -7,5
        2009-12-17 09:10    -7,5
        2009-12-17 09:15    -7,4
        2009-12-17 09:20    -7,4
        2009-12-17 09:25    -7,5
        2009-12-17 09:30    -7,5
        2009-12-17 09:35    -7,5
        2009-12-17 09:40    -7,4
        2009-12-17 09:45    -7,4
        2009-12-17 09:50    -7,4
        2009-12-17 09:55   -7,35
        2009-12-17 10:00   -7,25
        2009-12-17 10:05   -7,15
        2009-12-17 10:10    -7,1
        2009-12-17 10:15    -7,1
        2009-12-17 10:20      -7
        2009-12-17 10:25   -6,95
        2009-12-17 10:30   -6,85
        2009-12-17 10:35   -6,75
        2009-12-17 10:40    -6,7
        2009-12-17 10:45    -6,6
        2009-12-17 10:50   -6,45
        2009-12-17 10:55   -6,35
        2009-12-17 11:00    -6,3
        2009-12-17 11:05    -6,3
        2009-12-17 11:10    -6,2
        2009-12-17 11:15    -6,3
        2009-12-17 11:20    -6,3
        2009-12-17 11:25   -6,35
        2009-12-17 11:30   -6,35
        2009-12-17 11:35   -6,45
        2009-12-17 11:40   -6,45
        2009-12-17 11:45   -6,45
        2009-12-17 11:50   -6,35
        2009-12-17 11:55    -6,3
        2009-12-17 12:00    -6,3
        2009-12-17 12:05    -6,2
        2009-12-17 12:10    -6,2
        2009-12-17 12:15    -6,2
        2009-12-17 12:20    -6,2
        2009-12-17 12:25   -6,15
        2009-12-17 12:30   -6,15
        2009-12-17 12:35   -6,05
        2009-12-17 12:40   -6,05
        2009-12-17 12:45   -6,05
        2009-12-17 12:50   -6,05
        2009-12-17 12:55   -6,05
        2009-12-17 13:00   -6,05
        2009-12-17 13:05      -6
        2009-12-17 13:10      -6
        2009-12-17 13:15    -5,9
        2009-12-17 13:20    -5,9
        2009-12-17 13:25      -6
        2009-12-17 13:30   -6,05
        2009-12-17 13:35   -6,15
        2009-12-17 13:40   -6,15
        2009-12-17 13:45   -6,05
        2009-12-17 13:50   -6,05
        2009-12-17 13:55      -6
        2009-12-17 14:00   -6,05
        2009-12-17 14:05      -6
        2009-12-17 14:10      -6
        2009-12-17 14:15   -6,05
        2009-12-17 14:20      -6
        2009-12-17 14:25   -6,05
        2009-12-17 14:30   -6,05
        2009-12-17 14:35   -6,05
        2009-12-17 14:40   -6,05
        2009-12-17 14:45   -6,05
        2009-12-17 14:50   -6,15
        2009-12-17 14:55   -6,15
        2009-12-17 15:00    -6,2
        2009-12-17 15:05    -6,3
        2009-12-17 15:10    -6,3
        2009-12-17 15:15    -6,3
        2009-12-17 15:20   -6,35
        2009-12-17 15:25   -6,45
        2009-12-17 15:30   -6,55
        2009-12-17 15:35    -6,6
        2009-12-17 15:40    -6,6
        2009-12-17 15:45    -6,6
        2009-12-17 15:50    -6,6
        2009-12-17 15:55    -6,7
        2009-12-17 16:00    -6,7
        2009-12-17 16:05   -6,75
        2009-12-17 16:10   -6,85
        2009-12-17 16:15   -6,95
        2009-12-17 16:20      -7
        2009-12-17 16:25      -7
        2009-12-17 16:30    -7,1
        2009-12-17 16:35   -7,15
        2009-12-17 16:40   -7,25
        2009-12-17 16:45   -7,35
        2009-12-17 16:50   -7,35
        2009-12-17 16:55   -7,35
        2009-12-17 17:00   -7,35
        2009-12-17 17:05    -7,4
        2009-12-17 17:10    -7,4
        2009-12-17 17:15    -7,4
        2009-12-17 17:20    -7,4
        2009-12-17 17:25    -7,4
        2009-12-17 17:30    -7,4
        2009-12-17 17:35    -7,4
        2009-12-17 17:40    -7,4
        2009-12-17 17:45    -7,4
        2009-12-17 17:50    -7,4
        2009-12-17 17:55    -7,4
        2009-12-17 18:00    -7,4
        2009-12-17 18:05    -7,4
        2009-12-17 18:10    -7,4
        2009-12-17 18:15    -7,4
        2009-12-17 18:20    -7,4
        2009-12-17 18:25   -7,35
        2009-12-17 18:30   -7,35
        2009-12-17 18:35   -7,35
        2009-12-17 18:40   -7,35
        2009-12-17 18:45    -7,4
        2009-12-17 18:50    -7,4
        2009-12-17 18:55    -7,5
        2009-12-17 19:00    -7,5
        2009-12-17 19:05   -7,55
        2009-12-17 19:10   -7,65
        2009-12-17 19:15   -7,75
        2009-12-17 19:20    -7,8
        2009-12-17 19:25    -7,9
        2009-12-17 19:30    -7,9
        2009-12-17 19:35   -7,95
        2009-12-17 19:40   -8,05
        2009-12-17 19:45   -8,05
        2009-12-17 19:50   -8,05
        2009-12-17 19:55    -8,2
        2009-12-17 20:00    -8,3
        2009-12-17 20:05    -8,3
        2009-12-17 20:10   -8,35
        2009-12-17 20:15   -8,45
        2009-12-17 20:20   -8,55
        2009-12-17 20:25   -8,55
        2009-12-17 20:30   -8,55
        2009-12-17 20:35    -8,6
        2009-12-17 20:40   -8,75
        2009-12-17 20:45   -8,85
        2009-12-17 20:50   -8,85
        2009-12-17 20:55    -8,9
        2009-12-17 21:00    -9,1
        2009-12-17 21:05   -9,15
        2009-12-17 21:10   -9,25
        2009-12-17 21:15    -9,4
        2009-12-17 21:20    -9,5
        2009-12-17 21:25    -9,5
        2009-12-17 21:30   -9,55
        2009-12-17 21:35   -9,65
        2009-12-17 21:40    -9,7
        2009-12-17 21:45    -9,7
        2009-12-17 21:50    -9,8
        2009-12-17 21:55    -9,8
        2009-12-17 22:00    -9,9
        2009-12-17 22:05    -9,9
        2009-12-17 22:10    -9,9
        2009-12-17 22:15    -9,9
        2009-12-17 22:20    -9,9
        2009-12-17 22:25    -9,9
        2009-12-17 22:30    -9,9
        2009-12-17 22:35   -9,95
        2009-12-17 22:40   -9,95
        2009-12-17 22:45  -10,05
        2009-12-17 22:50  -10,05
        2009-12-17 22:55  -10,05
        2009-12-17 23:00  -10,05
        2009-12-17 23:05   -10,1
        2009-12-17 23:10   -10,1
        2009-12-17 23:15   -10,2
        2009-12-17 23:20   -10,2
        2009-12-17 23:25   -10,2
        2009-12-17 23:30   -10,2
        2009-12-17 23:35   -10,3
        2009-12-17 23:40   -10,3
        2009-12-17 23:45  -10,35
        2009-12-17 23:50  -10,35
        2009-12-17 23:55  -10,35
        2009-12-18 00:00  -10,35
        2009-12-18 00:05  -10,35
        2009-12-18 00:10  -10,35
        2009-12-18 00:15  -10,35
        2009-12-18 00:20  -10,35
        2009-12-18 00:25  -10,35
        2009-12-18 00:30  -10,35
        2009-12-18 00:35  -10,35
        2009-12-18 00:40  -10,35
        2009-12-18 00:45  -10,35
        2009-12-18 00:50  -10,35
        2009-12-18 00:55  -10,35
        2009-12-18 01:00  -10,35
        2009-12-18 01:05  -10,45
        2009-12-18 01:10  -10,45
        2009-12-18 01:15   -10,5
        2009-12-18 01:20   -10,5
        2009-12-18 01:25   -10,5
        2009-12-18 01:30   -10,5
        2009-12-18 01:35   -10,5
        2009-12-18 01:40   -10,6
        2009-12-18 01:45   -10,6
        2009-12-18 01:50   -10,6
        2009-12-18 01:55   -10,6
        2009-12-18 02:00   -10,6
        2009-12-18 02:05   -10,6
        2009-12-18 02:10   -10,7
        2009-12-18 02:15   -10,7
        2009-12-18 02:20  -10,75
        2009-12-18 02:25  -10,75
        2009-12-18 02:30  -10,75
        2009-12-18 02:35  -10,75
        2009-12-18 02:40  -10,85
        2009-12-18 02:45  -10,85
        2009-12-18 02:50  -10,85
        2009-12-18 02:55   -10,9
        2009-12-18 03:00   -10,9
        2009-12-18 03:05   -10,9
        2009-12-18 03:10   -10,9
        2009-12-18 03:15     -11
        2009-12-18 03:20     -11
        2009-12-18 03:25     -11
        2009-12-18 03:30     -11
        2009-12-18 03:35   -11,1
        2009-12-18 03:40   -11,1
        2009-12-18 03:45   -11,1
        2009-12-18 03:50   -11,1
        2009-12-18 03:55   -11,1
        2009-12-18 04:00  -11,15
        2009-12-18 04:05  -11,15
        2009-12-18 04:10  -11,15
        2009-12-18 04:15  -11,15
        2009-12-18 04:20  -11,15
        2009-12-18 04:25  -11,15
        2009-12-18 04:30  -11,15
        2009-12-18 04:35   -11,1
        2009-12-18 04:40   -11,1
        2009-12-18 04:45  -11,15
        2009-12-18 04:50   -11,1
        2009-12-18 04:55   -11,1
        2009-12-18 05:00   -11,1
        2009-12-18 05:05   -11,1
        2009-12-18 05:10     -11
        2009-12-18 05:15   -11,1
        2009-12-18 05:20   -11,1
        2009-12-18 05:25     -11
        2009-12-18 05:30     -11
        2009-12-18 05:35     -11
        2009-12-18 05:40     -11
        2009-12-18 05:45     -11
        2009-12-18 05:50   -10,9
        2009-12-18 05:55     -11
        2009-12-18 06:00     -11
        2009-12-18 06:05   -10,9
        2009-12-18 06:10     -11
        2009-12-18 06:15     -11
        2009-12-18 06:20     -11
        2009-12-18 06:25     -11
        2009-12-18 06:30   -11,1
        2009-12-18 06:35   -11,1
        2009-12-18 06:40  -11,15
        2009-12-18 06:45  -11,15
        2009-12-18 06:50  -11,15
        2009-12-18 06:55  -11,15
        2009-12-18 07:00  -11,15
        2009-12-18 07:05  -11,15
        2009-12-18 07:10  -11,15
        2009-12-18 07:15  -11,15
        2009-12-18 07:20  -11,15
        2009-12-18 07:25  -11,15
        2009-12-18 07:30  -11,25
        2009-12-18 07:35  -11,25
        2009-12-18 07:40  -11,25
        2009-12-18 07:45   -11,3
        2009-12-18 07:50   -11,4
        2009-12-18 07:55   -11,4
        2009-12-18 08:00   -11,4
        2009-12-18 08:05  -11,45
        2009-12-18 08:10  -11,45
        2009-12-18 08:15  -11,45
        2009-12-18 08:20  -11,45
        2009-12-18 08:25  -11,45
        2009-12-18 08:30  -11,45
        2009-12-18 08:35  -11,45
        2009-12-18 08:40  -11,45
        2009-12-18 08:45   -11,4
        2009-12-18 08:50   -11,4
        2009-12-18 08:55   -11,4
        2009-12-18 09:00   -11,4
        2009-12-18 09:05   -11,3
        2009-12-18 09:10   -11,3
        2009-12-18 09:15   -11,3
        2009-12-18 09:20   -11,3
        2009-12-18 09:25  -11,25
        2009-12-18 09:30  -11,15
        2009-12-18 09:35   -11,1
        2009-12-18 09:40     -11
        2009-12-18 09:45     -11
        2009-12-18 09:50   -10,9
        2009-12-18 09:55  -10,85
        2009-12-18 10:00  -10,75
        2009-12-18 10:05  -10,75
        2009-12-18 10:10   -10,7
        2009-12-18 10:15   -10,7
        2009-12-18 10:20   -10,6
        2009-12-18 10:25   -10,5
        2009-12-18 10:30   -10,5
        2009-12-18 10:35   -10,5
        2009-12-18 10:40   -10,5
        2009-12-18 10:45  -10,45
        2009-12-18 10:50  -10,45
        2009-12-18 10:55  -10,35
        2009-12-18 11:00  -10,45
        2009-12-18 11:05  -10,35
        2009-12-18 11:10  -10,35
        2009-12-18 11:15  -10,35
        2009-12-18 11:20  -10,35
        2009-12-18 11:25  -10,35
        2009-12-18 11:30  -10,35
        2009-12-18 11:35  -10,35
        2009-12-18 11:40   -10,3
        2009-12-18 11:45   -10,3
        2009-12-18 11:50   -10,3
        2009-12-18 11:55   -10,3
        2009-12-18 12:00   -10,3
        2009-12-18 12:05  -10,35
        2009-12-18 12:10   -10,3
        2009-12-18 12:15   -10,3
        2009-12-18 12:20   -10,3
        2009-12-18 12:25   -10,2
        2009-12-18 12:30   -10,2
        2009-12-18 12:35   -10,1
        2009-12-18 12:40  -10,05
        2009-12-18 12:45  -10,05
        2009-12-18 12:50   -9,95
        2009-12-18 12:55   -9,95
        2009-12-18 13:00   -9,95
        2009-12-18 13:05   -9,95
        2009-12-18 13:10    -9,9
        2009-12-18 13:15    -9,9
        2009-12-18 13:20    -9,9
        2009-12-18 13:25    -9,9
        2009-12-18 13:30   -9,95
        2009-12-18 13:35   -9,95
        2009-12-18 13:40   -9,95
        2009-12-18 13:45    -9,9
        2009-12-18 13:50    -9,9
        2009-12-18 13:55    -9,9
        2009-12-18 14:00    -9,9
        2009-12-18 14:05    -9,9
        2009-12-18 14:10    -9,9
        2009-12-18 14:15    -9,9
        2009-12-18 14:20    -9,9
        2009-12-18 14:25  -10,05
        2009-12-18 14:30   -10,2
        2009-12-18 14:35   -10,2
        2009-12-18 14:40   -10,2
        2009-12-18 14:45   -10,3
        2009-12-18 14:50   -10,2
        2009-12-18 14:55   -10,2
        2009-12-18 15:00   -10,2
        2009-12-18 15:05   -10,3
        2009-12-18 15:10  -10,35
        2009-12-18 15:15  -10,35
        2009-12-18 15:20  -10,45
        2009-12-18 15:25  -10,45
        2009-12-18 15:30  -10,45
        2009-12-18 15:35   -10,5
        2009-12-18 15:40   -10,6
        2009-12-18 15:45   -10,7
        2009-12-18 15:50  -10,75
        2009-12-18 15:55  -10,75
        2009-12-18 16:00  -10,75
        2009-12-18 16:05  -10,75
        2009-12-18 16:10  -10,85
        2009-12-18 16:15   -10,9
        2009-12-18 16:20     -11
        2009-12-18 16:25   -11,1
        2009-12-18 16:30   -11,1
        2009-12-18 16:35   -11,1
        2009-12-18 16:40  -11,15
        2009-12-18 16:45  -11,15
        2009-12-18 16:50  -11,15
        2009-12-18 16:55  -11,25
        2009-12-18 17:00   -11,3
        2009-12-18 17:05   -11,3
        2009-12-18 17:10   -11,4
        2009-12-18 17:15   -11,4
        2009-12-18 17:20   -11,4
        2009-12-18 17:25  -11,45
        2009-12-18 17:30   -11,4
        2009-12-18 17:35   -11,4
        2009-12-18 17:40  -11,45
        2009-12-18 17:45  -11,45
        2009-12-18 17:50  -11,45
        2009-12-18 17:55  -11,55
        2009-12-18 18:00  -11,55
        2009-12-18 18:05  -11,55
        2009-12-18 18:10  -11,55
        2009-12-18 18:15  -11,55
        2009-12-18 18:20  -11,65
        2009-12-18 18:25  -11,65
        2009-12-18 18:30  -11,65
        2009-12-18 18:35  -11,65
        2009-12-18 18:40  -11,65
        2009-12-18 18:45  -11,65
        2009-12-18 18:50  -11,65
        2009-12-18 18:55  -11,65
        2009-12-18 19:00  -11,65
        2009-12-18 19:05   -11,7
        2009-12-18 19:10   -11,7
        2009-12-18 19:15   -11,7
        2009-12-18 19:20   -11,7
        2009-12-18 19:25   -11,7
        2009-12-18 19:30   -11,7
        2009-12-18 19:35   -11,7
        2009-12-18 19:40   -11,7
        2009-12-18 19:45   -11,7
        2009-12-18 19:50   -11,7
        2009-12-18 19:55   -11,7
        2009-12-18 20:00  -11,65
        2009-12-18 20:05  -11,65
        2009-12-18 20:10  -11,65
        2009-12-18 20:15  -11,65
        2009-12-18 20:20  -11,65
        2009-12-18 20:25  -11,55
        2009-12-18 20:30  -11,65
        2009-12-18 20:35  -11,65
        2009-12-18 20:40  -11,65
        2009-12-18 20:45  -11,65
        2009-12-18 20:50  -11,65
        2009-12-18 20:55  -11,65
        2009-12-18 21:00  -11,65
        2009-12-18 21:05  -11,55
        2009-12-18 21:10  -11,55
        2009-12-18 21:15  -11,55
        2009-12-18 21:20  -11,55
        2009-12-18 21:25  -11,55
        2009-12-18 21:30  -11,55
        2009-12-18 21:35  -11,55
        2009-12-18 21:40  -11,55
        2009-12-18 21:45  -11,65
        2009-12-18 21:50  -11,55
        2009-12-18 21:55  -11,55
        2009-12-18 22:00  -11,55
        2009-12-18 22:05  -11,55
        2009-12-18 22:10  -11,55
        2009-12-18 22:15  -11,55
        2009-12-18 22:20  -11,55
        2009-12-18 22:25  -11,65
        2009-12-18 22:30  -11,65
        2009-12-18 22:35  -11,65
        2009-12-18 22:40   -11,7
        2009-12-18 22:45   -11,7
        2009-12-18 22:50   -11,7
        2009-12-18 22:55   -11,7
        2009-12-18 23:00   -11,7
        2009-12-18 23:05   -11,7
        2009-12-18 23:10   -11,8
        2009-12-18 23:15   -11,7
        2009-12-18 23:20   -11,7
        2009-12-18 23:25   -11,7
        2009-12-18 23:30   -11,7
        2009-12-18 23:35   -11,8
        2009-12-18 23:40   -11,8
        2009-12-18 23:45   -11,8
        2009-12-18 23:50   -11,8
        2009-12-18 23:55  -11,85
        2009-12-19 00:00  -11,85
        2009-12-19 00:05  -11,95
        2009-12-19 00:10  -11,95
        2009-12-19 00:15  -12,05
        2009-12-19 00:20   -12,1
        2009-12-19 00:25   -12,1
        2009-12-19 00:30   -12,2
        2009-12-19 00:35  -12,25
        2009-12-19 00:40  -12,25
        2009-12-19 00:45  -12,35
        2009-12-19 00:50  -12,35
        2009-12-19 00:55  -12,35
        2009-12-19 01:00  -12,35
        2009-12-19 01:05  -12,25
        2009-12-19 01:10  -12,25
        2009-12-19 01:15  -12,25
        2009-12-19 01:20  -12,25
        2009-12-19 01:25   -12,2
        2009-12-19 01:30   -12,2
        2009-12-19 01:35   -12,2
        2009-12-19 01:40   -12,1
        2009-12-19 01:45   -12,1
        2009-12-19 01:50   -12,1
        2009-12-19 01:55   -12,1
        2009-12-19 02:00  -12,05
        2009-12-19 02:05  -12,05
        2009-12-19 02:10  -12,05
        2009-12-19 02:15  -12,05
        2009-12-19 02:20  -12,05
        2009-12-19 02:25   -12,1
        2009-12-19 02:30   -12,1
        2009-12-19 02:35   -12,1
        2009-12-19 02:40   -12,2
        2009-12-19 02:45   -12,2
        2009-12-19 02:50   -12,2
        2009-12-19 02:55  -12,25
        2009-12-19 03:00  -12,25
        2009-12-19 03:05  -12,25
        2009-12-19 03:10  -12,35
        2009-12-19 03:15  -12,35
        2009-12-19 03:20  -12,45
        2009-12-19 03:25  -12,45
        2009-12-19 03:30  -12,45
        2009-12-19 03:35  -12,45
        2009-12-19 03:40   -12,5
        2009-12-19 03:45   -12,5
        2009-12-19 03:50   -12,5
        2009-12-19 03:55   -12,6
        2009-12-19 04:00   -12,6
        2009-12-19 04:05   -12,6
        2009-12-19 04:10   -12,6
        2009-12-19 04:15   -12,6
        2009-12-19 04:20   -12,6
        2009-12-19 04:25   -12,6
        2009-12-19 04:30   -12,6
        2009-12-19 04:35   -12,5
        2009-12-19 04:40   -12,5
        2009-12-19 04:45   -12,5
        2009-12-19 04:50   -12,5
        2009-12-19 04:55   -12,6
        2009-12-19 05:00   -12,6
        2009-12-19 05:05   -12,6
        2009-12-19 05:10   -12,6
        2009-12-19 05:15   -12,6
        2009-12-19 05:20   -12,6
        2009-12-19 05:25   -12,6
        2009-12-19 05:30   -12,5
        2009-12-19 05:35   -12,6
        2009-12-19 05:40   -12,5
        2009-12-19 05:45   -12,6
        2009-12-19 05:50   -12,6
        2009-12-19 05:55   -12,6
        2009-12-19 06:00   -12,6
        2009-12-19 06:05   -12,5
        2009-12-19 06:10   -12,6
        2009-12-19 06:15   -12,6
        2009-12-19 06:20   -12,5
        2009-12-19 06:25  -12,45
        2009-12-19 06:30   -12,5
        2009-12-19 06:35  -12,45
        2009-12-19 06:40  -12,45
        2009-12-19 06:45  -12,45
        2009-12-19 06:50   -12,5
        2009-12-19 06:55   -12,5
        2009-12-19 07:00   -12,6
        2009-12-19 07:05  -12,65
        2009-12-19 07:10  -12,75
        2009-12-19 07:15  -12,85
        2009-12-19 07:20  -12,85
        2009-12-19 07:25   -12,9
        2009-12-19 07:30   -12,9
        2009-12-19 07:35   -12,9
        2009-12-19 07:40   -12,9
        2009-12-19 07:45   -12,9
        2009-12-19 07:50  -12,85
        2009-12-19 07:55  -12,75
        2009-12-19 08:00  -12,75
        2009-12-19 08:05  -12,65
        2009-12-19 08:10  -12,65
        2009-12-19 08:15  -12,65
        2009-12-19 08:20   -12,6
        2009-12-19 08:25   -12,6
        2009-12-19 08:30   -12,5
        2009-12-19 08:35   -12,5
        2009-12-19 08:40  -12,45
        2009-12-19 08:45  -12,35
        2009-12-19 08:50  -12,35
        2009-12-19 08:55  -12,35
        2009-12-19 09:00  -12,25
        2009-12-19 09:05  -12,25
        2009-12-19 09:10   -12,2
        2009-12-19 09:15   -12,1
        2009-12-19 09:20  -12,05
        2009-12-19 09:25  -11,95
        2009-12-19 09:30  -11,85
        2009-12-19 09:35   -11,8
        2009-12-19 09:40   -11,8
        2009-12-19 09:45   -11,7
        2009-12-19 09:50   -11,7
        2009-12-19 09:55  -11,65
        2009-12-19 10:00  -11,65
        2009-12-19 10:05  -11,55
        2009-12-19 10:10  -11,45
        2009-12-19 10:15   -11,4
        2009-12-19 10:20   -11,4
        2009-12-19 10:25   -11,3
        2009-12-19 10:30  -11,25
        2009-12-19 10:35  -11,15
        2009-12-19 10:40   -11,1
        2009-12-19 10:45     -11
        2009-12-19 10:50     -11
        2009-12-19 10:55     -11
        2009-12-19 11:00     -11
        2009-12-19 11:05   -10,9
        2009-12-19 11:10   -10,9
        2009-12-19 11:15  -10,85
        2009-12-19 11:20  -10,85
        2009-12-19 11:25  -10,75
        2009-12-19 11:30  -10,75
        2009-12-19 11:35  -10,75
        2009-12-19 11:40  -10,75
        2009-12-19 11:45  -10,75
        2009-12-19 11:50   -10,7
        2009-12-19 11:55   -10,7
        2009-12-19 12:00   -10,7
        2009-12-19 12:05   -10,6
        2009-12-19 12:10   -10,7
        2009-12-19 12:15   -10,7
        2009-12-19 12:20   -10,7
        2009-12-19 12:25   -10,6
        2009-12-19 12:30   -10,6
        2009-12-19 12:35   -10,5
        2009-12-19 12:40   -10,5
        2009-12-19 12:45   -10,5
        2009-12-19 12:50   -10,5
        2009-12-19 12:55   -10,5
        2009-12-19 13:00  -10,45
        2009-12-19 13:05  -10,35
        2009-12-19 13:10  -10,35
        2009-12-19 13:15  -10,35
        2009-12-19 13:20  -10,35
        2009-12-19 13:25  -10,45
        2009-12-19 13:30   -10,5
        2009-12-19 13:35   -10,5
        2009-12-19 13:40   -10,6
        2009-12-19 13:45  -10,75
        2009-12-19 13:50  -10,75
        2009-12-19 13:55  -10,85
        2009-12-19 14:00     -11
        2009-12-19 14:05   -11,1
        2009-12-19 14:10  -11,15
        2009-12-19 14:15  -11,25
        2009-12-19 14:20   -11,3
        2009-12-19 14:25   -11,3
        2009-12-19 14:30   -11,3
        2009-12-19 14:35   -11,3
        2009-12-19 14:40   -11,3
        2009-12-19 14:45   -11,3
        2009-12-19 14:50   -11,3
        2009-12-19 14:55  -11,25
        2009-12-19 15:00   -11,3
        2009-12-19 15:05   -11,3
        2009-12-19 15:10  -11,25
        2009-12-19 15:15  -11,15
        2009-12-19 15:20  -11,25
        2009-12-19 15:25  -11,25
        2009-12-19 15:30   -11,3
        2009-12-19 15:35   -11,3
        2009-12-19 15:40   -11,3
        2009-12-19 15:45   -11,3
        2009-12-19 15:50   -11,3
        2009-12-19 15:55   -11,3
        2009-12-19 16:00   -11,3
        2009-12-19 16:05   -11,3
        2009-12-19 16:10   -11,3
        2009-12-19 16:15   -11,3
        2009-12-19 16:20   -11,4
        2009-12-19 16:25   -11,4
        2009-12-19 16:30   -11,4
        2009-12-19 16:35  -11,45
        2009-12-19 16:40  -11,45
