T0,Tr1,Tpco,Tpm,Tzco,Tzco_ref,Tzm,Fcob_i,rtb_Fcob,TrSP1,Um,Ub1,Ub2,Tr2,TrSP2
2.650000,3.028915,3.179138,56.112465,56.112465,50.362500,78.375000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.170188,
2.650000,3.010129,3.157113,56.112465,56.112465,50.362500,78.375000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.144907,
2.650000,2.992493,3.135617,56.112465,56.112465,50.362500,78.375000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.121075,
2.650000,2.975895,3.114727,56.112465,56.112465,50.362500,78.375000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.098566,
2.650000,2.960239,3.094496,56.112465,56.112465,50.362500,78.375000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.077270,
2.750000,2.952471,3.075462,56.112465,56.112465,50.187500,78.125000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.064121,
2.750000,2.944660,3.057975,56.112465,56.112465,50.187500,78.125000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.051178,
2.750000,2.936894,3.041824,56.112465,56.112465,50.187500,78.125000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.038515,
2.650000,2.922210,3.026327,56.112465,56.112465,50.362500,78.375000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.019159,
2.750000,2.915542,3.011520,56.112465,56.112465,50.187500,78.125000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.008033,
2.750000,2.908917,2.997836,56.112465,56.112465,50.187500,78.125000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.997156,
2.650000,2.895364,2.984624,56.112465,56.112465,50.362500,78.375000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.979546,
2.650000,2.882781,2.971435,56.112465,56.112465,50.362500,78.375000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.963093,
2.650000,2.871050,2.958391,56.112465,56.112465,50.362500,78.375000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.947670,
2.650000,2.860075,2.945582,56.112465,56.112465,50.362500,78.375000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.933172,
2.650000,2.849775,2.933074,56.112465,56.112465,50.362500,78.375000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.919512,
2.650000,2.840084,2.920914,56.112465,56.112465,50.362500,78.375000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.906615,
