T0;Tr1;Tpco;Tpm;Tzco;Tzco_ref;Tzm;Fcob_i;rtb_Fcob;TrSP1;Um;Ub1;Ub2;Tr2;TrSP2
2.600000;21.035293;45.153121;56.377332;54.326243;50.450000;78.500000;0.011111;0.011111;20.000000;0.000000;1.000000;1.000000;21.035293;20.000000
2.650000;21.120042;45.521080;51.898031;50.826293;50.362500;78.375000;0.011111;0.011111;20.000000;0.000000;1.000000;1.000000;21.120042;20.000000
2.650000;21.169012;44.550363;49.161927;48.410146;50.362500;78.375000;0.011111;0.011111;20.000000;0.000000;1.000000;1.000000;21.169012;20.000000
2.650000;21.144258;43.207679;47.071446;46.451539;50.362500;78.375000;0.011111;0.011111;20.000000;0.000000;1.000000;1.000000;21.144258;20.000000
2.650000;21.075387;43.863926;60.766026;55.516086;50.362500;78.375000;0.011111;0.011111;20.000000;0.000000;1.000000;1.000000;21.075387;20.000000
2.650000;21.126308;45.565614;53.585987;52.210518;50.362500;78.375000;0.011111;0.011111;20.000000;0.000000;1.000000;1.000000;21.126308;20.000000
2.650000;21.192213;45.038764;50.265481;49.402687;50.362500;78.375000;0.011111;0.011111;20.000000;0.000000;1.000000;1.000000;21.192213;20.000000
2.650000;21.196115;43.813678;47.947927;47.280635;50.362500;78.375000;0.011111;0.011111;20.000000;0.000000;1.000000;1.000000;21.196115;20.000000
2.650000;21.126956;42.803401;58.468462;50.427384;50.362500;78.375000;0.011111;0.011111;20.000000;1.000000;1.000000;1.000000;21.126956;20.000000
2.650000;21.120320;45.261589;55.645433;53.794773;50.362500;78.375000;0.011111;0.011111;20.000000;0.000000;1.000000;1.000000;21.120320;20.000000
2.650000;21.192773;45.405045;51.478980;50.462134;50.362500;78.375000;0.011111;0.011111;20.000000;0.000000;1.000000;1.000000;21.192773;20.000000
2.650000;21.223845;44.371688;48.853933;48.124932;50.362500;78.375000;0.011111;0.011111;20.000000;0.000000;1.000000;1.000000;21.223845;20.000000
2.750000;21.188740;43.019084;46.813791;46.205611;50.187500;78.125000;0.011111;0.011111;20.000000;0.000000;1.000000;1.000000;21.188740;20.000000
2.650000;21.119484;44.223308;59.272573;55.566132;50.362500;78.375000;0.011111;0.011111;20.000000;0.000000;1.000000;1.000000;21.119484;20.000000
2.750000;21.181461;45.586074;53.141671;51.852623;50.187500;78.125000;0.011111;0.011111;20.000000;0.000000;1.000000;1.000000;21.181461;20.000000
2.750000;21.244347;44.936558;49.987120;49.156032;50.187500;78.125000;0.011111;0.011111;20.000000;0.000000;1.000000;1.000000;21.244347;20.000000
2.750000;21.241825;43.680254;47.735014;47.081583;50.187500;78.125000;0.011111;0.011111;20.000000;0.000000;1.000000;1.000000;21.241825;20.000000
2.750000;21.165385;42.554995;57.290624;49.404075;50.187500;78.125000;0.011111;0.011111;20.000000;1.000000;1.000000;1.000000;21.165385;20.000000
2.750000;21.143894;45.036844;55.852269;53.900804;50.187500;78.125000;0.011111;0.011111;20.000000;0.000000;1.000000;1.000000;21.143894;20.000000
2.800000;21.216034;45.321938;51.530715;50.488668;50.100000;78.000000;0.011111;0.011111;20.000000;0.000000;1.000000;1.000000;21.216034;20.000000
2.800000;21.251662;44.337386;48.859922;48.123278;50.100000;78.000000;0.011111;0.011111;20.000000;0.000000;1.000000;1.000000;21.251662;20.000000
2.800000;21.215216;43.002568;46.806685;46.196603;50.100000;78.000000;0.011111;0.011111;20.000000;0.000000;1.000000;1.000000;21.215216;20.000000
2.800000;21.135666;43.625360;60.634735;55.216966;50.100000;78.000000;0.011111;0.011111;20.000000;0.000000;1.000000;1.000000;21.135666;20.000000
2.900000;21.184200;45.364868;53.373800;51.999230;49.925000;77.750000;0.011111;0.011111;20.000000;0.000000;1.000000;1.000000;21.184200;20.000000
2.800000;21.242828;44.863150;50.062276;49.203627;50.100000;78.000000;0.011111;0.011111;20.000000;0.000000;1.000000;1.000000;21.242828;20.000000
2.900000;21.248547;43.655789;47.758917;47.096487;49.925000;77.750000;0.011111;0.011111;20.000000;0.000000;1.000000;1.000000;21.248547;20.000000
2.900000;21.179921;42.369693;54.523670;47.510141;49.925000;77.750000;0.011111;0.011111;20.000000;1.000000;1.000000;1.000000;21.179921;20.000000
2.900000;21.143672;44.665232;56.136362;54.004621;49.925000;77.750000;0.011111;0.011111;20.000000;0.000000;1.000000;1.000000;21.143672;20.000000
3.000000;21.216045;45.160396;51.570067;50.490435;49.750000;77.500000;0.011111;0.011111;20.000000;0.000000;1.000000;1.000000;21.216045;20.000000
3.000000;21.259080;44.248932;48.831174;48.083188;49.750000;77.500000;0.011111;0.011111;20.000000;0.000000;1.000000;1.000000;21.259080;20.000000
3.000000;21.231665;42.941578;46.758682;46.145909;49.750000;77.500000;0.011111;0.011111;20.000000;0.000000;1.000000;1.000000;21.231665;20.000000
3.000000;21.145059;42.801492;61.204804;53.305592;49.750000;77.500000;0.011111;0.011111;20.000000;1.000000;1.000000;1.000000;21.145059;20.000000
3.000000;21.164879;45.008286;53.780694;52.259174;49.750000;77.500000;0.011111;0.011111;20.000000;0.000000;1.000000;1.000000;21.164879;20.000000
3.000000;21.228233;44.751275;50.203095;49.297671;49.750000;77.500000;0.011111;0.011111;20.000000;0.000000;1.000000;1.000000;21.228233;20.000000
3.050000;21.242749;43.624062;47.812039;47.133937;49.662500;77.375000;0.011111;0.011111;20.000000;0.000000;1.000000;1.000000;21.242749;20.000000
3.050000;21.184219;42.279741;49.661098;45.676579;49.662500;77.375000;0.011111;0.011111;20.000000;1.000000;1.000000;1.000000;21.184219;20.000000
3.050000;21.132439;44.198710;56.669959;54.201116;49.662500;77.375000;0.011049;0.011049;20.000000;0.000000;0.994402;0.994402;21.132439;20.000000
3.050000;21.191198;44.901995;51.783662;50.683547;49.662500;77.375000;0.010340;0.010340;20.000000;0.000000;0.930562;0.930562;21.191198;20.000000
3.050000;21.227048;44.000444;49.049332;48.316490;49.662500;77.375000;0.009625;0.009625;20.000000;0.000000;0.866274;0.866274;21.227048;20.000000
3.050000;21.192324;42.658251;47.040920;46.452603;49.662500;77.375000;0.008988;0.008988;20.000000;0.000000;0.808948;0.808948;21.192324;20.000000
3.050000;21.087863;41.784250;59.487145;51.680835;49.662500;77.375000;0.008469;0.008469;20.000000;1.000000;0.762184;0.762184;21.087863;20.000000
3.000000;21.034684;43.466443;54.702628;53.246129;49.750000;77.500000;0.007944;0.007944;20.000000;0.000000;0.714916;0.714916;21.034684;20.000000
3.050000;21.035528;43.371710;51.190959;50.281719;49.662500;77.375000;0.007367;0.007367;20.000000;0.000000;0.663045;0.663045;21.035528;20.000000
3.000000;20.998642;42.415987;48.785309;48.106343;49.750000;77.500000;0.006841;0.006841;20.000000;0.000000;0.615662;0.615662;20.998642;20.000000
3.000000;20.902986;41.174710;46.881579;46.314644;49.750000;77.500000;0.006416;0.006416;20.000000;0.000000;0.577433;0.577433;20.902986;20.000000
3.000000;20.748663;40.091740;57.614727;49.853701;49.750000;77.500000;0.006126;0.006126;20.000000;1.000000;0.551365;0.551365;20.748663;20.000000
3.000000;20.625067;41.397166;55.963926;54.511084;49.750000;77.500000;0.005887;0.005887;20.000000;0.000000;0.529812;0.529812;20.625067;20.000000
3.000000;20.567070;41.643919;52.360409;51.391105;49.750000;77.500000;0.005621;0.005621;20.000000;0.000000;0.505897;0.505897;20.567070;20.000000
3.000000;20.503143;41.054293;49.748699;49.002427;49.750000;77.500000;0.005394;0.005394;20.000000;0.000000;0.485422;0.485422;20.503143;20.000000
3.000000;20.402433;40.107397;47.650921;47.025996;49.750000;77.500000;0.005252;0.005252;20.000000;0.000000;0.472675;0.472675;20.402433;20.000000
3.050000;20.260490;39.035805;45.837741;45.281375;49.662500;77.375000;0.005223;0.005223;20.000000;0.000000;0.470110;0.470110;20.260490;20.000000
3.000000;20.078961;38.608056;60.949511;53.406418;49.750000;77.500000;0.005330;0.005330;20.000000;1.000000;0.479737;0.479737;20.078961;20.000000
3.050000;19.972851;40.172304;55.572360;54.198529;49.662500;77.375000;0.005439;0.005439;20.000000;0.000000;0.489516;0.489516;19.972851;20.000000
3.050000;19.935197;40.556773;51.966883;50.961108;49.662500;77.375000;0.005508;0.005508;20.000000;0.000000;0.495693;0.495693;19.935197;20.000000
3.050000;19.899502;40.175344;49.209271;48.410110;49.662500;77.375000;0.005592;0.005592;20.000000;0.000000;0.503318;0.503318;19.899502;20.000000
3.000000;19.831324;39.419413;46.948322;46.272032;49.750000;77.500000;0.005741;0.005741;20.000000;0.000000;0.516716;0.516716;19.831324;20.000000
3.000000;19.723972;38.501271;44.986270;44.385301;49.750000;77.500000;0.005982;0.005982;20.000000;0.000000;0.538401;0.538401;19.723972;20.000000
