T0;Tr1;Tpco;Tpm;Tzco;Tzco_ref;Tzm;Fcob_i;rtb_Fcob;TrSP1;Um;Ub1;Ub2;Tr2;TrSP2;;Uchyb;B³¹d wzglêdny uchybu
sty.95;19.587027;41.802471;53.683679;51.490465;51.5875;80.125;0.006771;0.006771;20;0.120687;0.60941;0.60941;19.587027;20;;0.412973;2.06%
2;19.603314;41.919839;53.648011;51.41769;51.5;80;0.006978;0.006978;20;0.12216;0.628043;0.628043;19.603314;20;;0.396686;1.98%
lut.15;19.634302;42.011702;53.350312;51.15822;51.2375;79.625;0.007156;0.007156;20;0.120856;0.644007;0.644007;19.634302;20;;0.365698;1.83%
lut.35;19.678726;42.035596;52.942776;50.804542;50.8875;79.125;0.007297;0.007297;20;0.11861;0.656719;0.656719;19.678726;20;;0.321274;1.61%
02.cze;19.734088;41.975555;52.424891;50.358036;50.45;78.5;0.007398;0.007398;20;0.115522;0.665814;0.665814;19.734088;20;;0.265912;1.33%
02.sie;19.791273;41.859745;52.036628;50.005025;50.1;78;0.007466;0.007466;20;0.113879;0.671899;0.671899;19.791273;20;;0.208727;1.04%
03.maj;19.85089;41.691185;51.526626;49.561219;49.6625;77.375;0.007498;0.007498;20;0.111011;0.674806;0.674806;19.85089;20;;0.14911;0.75%
03.lut;19.903251;41.507712;51.262392;49.302671;49.4;77;0.007507;0.007507;20;0.110662;0.675641;0.675641;19.903251;20;;0.096749;0.48%
03.kwi;19.952528;41.310121;50.865539;48.954156;49.05;76.5;0.007492;0.007492;20;0.108584;0.67424;0.67424;19.952528;20;;0.047472;0.24%
mar.45;19.988382;41.141887;50.826741;48.881436;48.9625;76.375;0.007467;0.007467;20;0.109995;0.67207;0.67207;19.988382;20;;0.011618;0.06%
mar.55;20.018293;40.999184;50.642541;48.718576;48.7875;76.125;0.007432;0.007432;20;0.109114;0.66886;0.66886;20.018293;20;;0.018293;0.09%
03.lip;20.046575;40.83782;50.338825;48.458605;48.525;75.75;0.007382;0.007382;20;0.107146;0.664353;0.664353;20.046575;20;;0.046575;0.23%
03.lip;20.062593;40.705462;50.393127;48.47292;48.525;75.75;0.007333;0.007333;20;0.108816;0.65998;0.65998;20.062593;20;;0.062593;0.31%
03.sie;20.076867;40.583057;50.185962;48.304235;48.35;75.5;0.007278;0.007278;20;0.107153;0.655027;0.655027;20.076867;20;;0.076867;0.38%
mar.85;20.085821;40.461178;50.104723;48.222266;48.2625;75.375;0.007223;0.007223;20;0.107116;0.650029;0.650029;20.085821;20;;0.085821;0.43%
mar.95;20.093748;40.330904;49.897486;48.047622;48.0875;75.125;0.007163;0.007163;20;0.105657;0.64471;0.64471;20.093748;20;;0.093748;0.47%
mar.95;20.093594;40.219695;49.93144;48.055404;48.0875;75.125;0.007111;0.007111;20;0.106776;0.640014;0.640014;20.093594;20;;0.093594;0.47%
mar.95;20.08822;40.140879;49.949039;48.064944;48.0875;75.125;0.007067;0.007067;20;0.107175;0.63599;0.63599;20.08822;20;;0.08822;0.44%
4;20.08286;40.064529;49.843741;47.979275;48;75;0.007025;0.007025;20;0.106333;0.632232;0.632232;20.08286;20;;0.08286;0.41%
4;20.074003;39.997722;49.861002;47.98334;48;75;0.006991;0.006991;20;0.106909;0.629185;0.629185;20.074003;20;;0.074003;0.37%
4;20.063048;39.948409;49.870438;47.987841;48;75;0.006965;0.006965;20;0.107171;0.626848;0.626848;20.063048;20;;0.063048;0.32%
04.sty;20.057369;39.876426;49.643185;47.8054;47.825;74.75;0.006938;0.006938;20;0.105233;0.62439;0.62439;20.057369;20;;0.057369;0.29%
4;20.041765;39.84092;49.90113;47.99127;48;75;0.006927;0.006927;20;0.108415;0.623473;0.623473;20.041765;20;;0.041765;0.21%
04.sty;20.033725;39.80154;49.660817;47.811177;47.825;74.75;0.006915;0.006915;20;0.105899;0.622384;0.622384;20.033725;20;;0.033725;0.17%
4;20.017612;39.789549;49.915424;47.995369;48;75;0.006919;0.006919;20;0.109009;0.622718;0.622718;20.017612;20;;0.017612;0.09%
4;20.003985;39.803104;49.907132;47.999554;48;75;0.006928;0.006928;20;0.1086;0.623552;0.623552;20.003985;20;;0.003985;0.02%
04.sty;19.999028;39.778644;49.673654;47.813455;47.825;74.75;0.006933;0.006933;20;0.106541;0.623968;0.623968;19.999028;20;;0.000972;0,00%
04.sty;19.992713;39.745951;49.69344;47.811156;47.825;74.75;0.006942;0.006942;20;0.107519;0.624802;0.624802;19.992713;20;;0.007287;0.04%
04.lut;19.992162;39.695136;49.46872;47.627895;47.65;74.5;0.006947;0.006947;20;0.105763;0.625222;0.625222;19.992162;20;;0.007838;0.04%
04.lut;19.988576;39.647606;49.495026;47.627991;47.65;74.5;0.006956;0.006956;20;0.106971;0.626052;0.626052;19.988576;20;;0.011424;0.06%
04.lut;19.983496;39.623602;49.509165;47.632414;47.65;74.5;0.00697;0.00697;20;0.107513;0.627255;0.627255;19.983496;20;;0.016504;0.08%
kwi.35;19.987612;39.562333;49.168557;47.358386;47.3875;74.125;0.006973;0.006973;20;0.104601;0.627547;0.627547;19.987612;20;;0.012388;0.06%
kwi.45;19.993468;39.464029;48.970183;47.173343;47.2125;73.875;0.006971;0.006971;20;0.104;0.627406;0.627406;19.993468;20;;0.006532;0.03%
04.cze;20.002845;39.335893;48.654892;46.900246;46.95;73.5;0.006961;0.006961;20;0.102146;0.626522;0.626522;20.002845;20;;0.002845;0.01%
kwi.75;20.013464;39.178381;48.351978;46.627551;46.6875;73.125;0.006945;0.006945;20;0.100828;0.625006;0.625006;20.013464;20;;0.013464;0.07%
04.wrz;20.023855;39.002329;48.055054;46.357539;46.425;72.75;0.006922;0.006922;20;0.099674;0.622984;0.622984;20.023855;20;;0.023855;0.12%
5;20.030056;38.831461;47.879542;46.182007;46.25;72.5;0.0069;0.0069;20;0.099777;0.620969;0.620969;20.030056;20;;0.030056;0.15%
maj.15;20.036468;38.656919;47.580667;45.917046;45.9875;72.125;0.006874;0.006874;20;0.098313;0.618617;0.618617;20.036468;20;;0.036468;0.18%
maj.25;20.039239;38.486271;47.406185;45.742713;45.8125;71.875;0.006849;0.006849;20;0.098408;0.616403;0.616403;20.039239;20;;0.039239;0.2%
05.mar;20.036333;38.345342;47.342105;45.66314;45.725;71.75;0.006831;0.006831;20;0.099256;0.61477;0.61477;20.036333;20;;0.036333;0.18%
05.kwi;20.033445;38.216554;47.150004;45.492042;45.55;71.5;0.006814;0.006814;20;0.098379;0.613284;0.613284;20.033445;20;;0.033445;0.17%
05.kwi;20.024307;38.118778;47.195473;45.501732;45.55;71.5;0.006808;0.006808;20;0.100183;0.612735;0.612735;20.024307;20;;0.024307;0.12%
maj.55;20.021572;38.01146;46.872354;45.237671;45.2875;71.125;0.006798;0.006798;20;0.09746;0.611835;0.611835;20.021572;20;;0.021572;0.11%
maj.55;20.01306;37.917478;46.91941;45.241931;45.2875;71.125;0.006798;0.006798;20;0.099612;0.611802;0.611802;20.01306;20;;0.01306;0.07%
maj.55;20.001588;37.86406;46.946155;45.253198;45.2875;71.125;0.006806;0.006806;20;0.100465;0.612576;0.612576;20.001588;20;;0.001588;0.01%
maj.65;19.995693;37.803229;46.732223;45.077524;45.1125;70.875;0.006814;0.006814;20;0.098709;0.613221;0.613221;19.995693;20;;0.004307;0.02%
05.lip;19.990211;37.734146;46.647893;44.988254;45.025;70.75;0.006823;0.006823;20;0.099038;0.614107;0.614107;19.990211;20;;0.009789;0.05%
05.sie;19.988393;37.654283;46.442023;44.810054;44.85;70.5;0.006831;0.006831;20;0.09778;0.614804;0.614804;19.988393;20;;0.011607;0.06%
maj.85;19.985653;37.574214;46.361129;44.721504;44.7625;70.375;0.006841;0.006841;20;0.098265;0.615708;0.615708;19.985653;20;;0.014347;0.07%
05.sie;19.976279;37.538541;46.508488;44.820011;44.85;70.5;0.006862;0.006862;20;0.100769;0.617594;0.617594;19.976279;20;;0.023721;0.12%
05.lip;19.960937;37.569221;46.75376;45.013857;45.025;70.75;0.006897;0.006897;20;0.103371;0.620715;0.620715;19.960937;20;;0.039063;0.2%
maj.65;19.947021;37.635752;46.864716;45.114529;45.1125;70.875;0.006938;0.006938;20;0.10391;0.624433;0.624433;19.947021;20;;0.052979;0.26%
maj.55;19.932319;37.731886;47.090673;45.300882;45.2875;71.125;0.006988;0.006988;20;0.105853;0.628952;0.628952;19.932319;20;;0.067681;0.34%
maj.45;19.918768;37.85784;47.30443;45.487126;45.4625;71.375;0.007045;0.007045;20;0.107172;0.63407;0.63407;19.918768;20;;0.081232;0.41%
05.kwi;19.910718;37.985552;47.394771;45.578741;45.55;71.5;0.007102;0.007102;20;0.107062;0.639174;0.639174;19.910718;20;;0.089282;0.45%
05.mar;19.903907;38.121159;47.605936;45.757933;45.725;71.75;0.007161;0.007161;20;0.108565;0.644528;0.644528;19.903907;20;;0.096093;0.48%
maj.25;19.902173;38.254717;47.691899;45.847188;45.8125;71.875;0.007218;0.007218;20;0.108335;0.649583;0.649583;19.902173;20;;0.097827;0.49%
maj.15;19.901123;38.393385;47.899877;46.024811;45.9875;72.125;0.007274;0.007274;20;0.109735;0.654642;0.654642;19.901123;20;;0.098877;0.49%
05.maj;19.901387;38.545411;48.100386;46.2048;46.1625;72.375;0.007329;0.007329;20;0.110639;0.659591;0.659591;19.901387;20;;0.098613;0.49%
04.wrz;19.900236;38.72287;48.414806;46.475565;46.425;72.75;0.007386;0.007386;20;0.11263;0.664712;0.664712;19.900236;20;;0.099764;0.5%
kwi.85;19.905725;38.889692;48.483476;46.564308;46.5125;72.875;0.007434;0.007434;20;0.11152;0.669052;0.669052;19.905725;20;;0.094275;0.47%
kwi.65;19.906084;39.081489;48.91513;46.922105;46.8625;73.375;0.007486;0.007486;20;0.114889;0.67377;0.67377;19.906084;20;;0.093916;0.47%
04.cze;19.913959;39.265103;48.972294;47.011532;46.95;73.5;0.007528;0.007528;20;0.113179;0.677523;0.677523;19.913959;20;;0.086041;0.43%
kwi.45;19.920183;39.446069;49.280654;47.275822;47.2125;73.875;0.007568;0.007568;20;0.115063;0.68109;0.68109;19.920183;20;;0.079817;0.4%
kwi.35;19.928962;39.627263;49.458974;47.453218;47.3875;74.125;0.0076;0.0076;20;0.114912;0.684024;0.684024;19.928962;20;;0.071038;0.36%
kwi.25;19.939407;39.795842;49.64151;47.627574;47.5625;74.375;0.007626;0.007626;20;0.115081;0.686307;0.686307;19.939407;20;;0.060593;0.3%
04.lut;19.953814;39.936254;49.707009;47.710209;47.65;74.5;0.00764;0.00764;20;0.114069;0.687563;0.687563;19.953814;20;;0.046186;0.23%
04.sty;19.96674;40.065398;49.899295;47.882912;47.825;74.75;0.007648;0.007648;20;0.114774;0.688282;0.688282;19.96674;20;;0.03326;0.17%
4;19.97835;40.19697;50.087031;48.058702;48;75;0.00765;0.00765;20;0.115144;0.688521;0.688521;19.97835;20;;0.02165;0.11%
4;19.995097;40.29076;50.038548;48.050866;48;75;0.007639;0.007639;20;0.113083;0.687524;0.687524;19.995097;20;;0.004903;0.02%
mar.95;20.010447;40.35682;50.124798;48.131557;48.0875;75.125;0.007621;0.007621;20;0.113136;0.685858;0.685858;20.010447;20;;0.010447;0.05%
mar.85;20.020724;40.434357;50.327145;48.307991;48.2625;75.375;0.007601;0.007601;20;0.114167;0.684066;0.684066;20.020724;20;;0.020724;0.1%
03.sie;20.030672;40.509645;50.404452;48.394888;48.35;75.5;0.007576;0.007576;20;0.113595;0.6818;0.6818;20.030672;20;;0.030672;0.15%
03.sie;20.042793;40.552906;50.370113;48.387737;48.35;75.5;0.007542;0.007542;20;0.112197;0.678755;0.678755;20.042793;20;;0.042793;0.21%
03.lip;20.048614;40.602264;50.581704;48.56392;48.525;75.75;0.00751;0.00751;20;0.113621;0.675897;0.675897;20.048614;20;;0.048614;0.24%
03.cze;20.050218;40.676225;50.780563;48.744342;48.7;76;0.007481;0.007481;20;0.114341;0.673285;0.673285;20.050218;20;;0.050218;0.25%
mar.45;20.046086;40.783246;51.092893;49.016275;48.9625;76.375;0.007459;0.007459;20;0.116001;0.67132;0.67132;20.046086;20;;0.046086;0.23%
03.kwi;20.045149;40.883839;51.158398;49.103494;49.05;76.5;0.007435;0.007435;20;0.114916;0.669159;0.669159;20.045149;20;;0.045149;0.23%
03.mar;20.04257;40.977854;51.353644;49.27879;49.225;76.75;0.007414;0.007414;20;0.115593;0.66725;0.66725;20.04257;20;;0.04257;0.21%
03.mar;20.045034;41.041875;51.308585;49.270328;49.225;76.75;0.007387;0.007387;20;0.113864;0.664827;0.664827;20.045034;20;;0.045034;0.23%
03.lut;20.043321;41.103634;51.51594;49.444609;49.4;77;0.007365;0.007365;20;0.115124;0.662807;0.662807;20.043321;20;;0.043321;0.22%
mar.15;20.042024;41.16733;51.594814;49.529988;49.4875;77.125;0.007342;0.007342;20;0.114779;0.66082;0.66082;20.042024;20;;0.042024;0.21%
03.maj;20.037558;41.240615;51.797972;49.706891;49.6625;77.375;0.007326;0.007326;20;0.115795;0.659299;0.659299;20.037558;20;;0.037558;0.19%
03.maj;20.037526;41.294235;51.759266;49.699692;49.6625;77.375;0.007305;0.007305;20;0.114384;0.657438;0.657438;20.037526;20;;0.037526;0.19%
3;20.036377;41.33384;51.854252;49.783326;49.75;77.5;0.007286;0.007286;20;0.114726;0.655716;0.655716;20.036377;20;;0.036377;0.18%
3;20.037292;41.357792;51.828684;49.776488;49.75;77.5;0.007264;0.007264;20;0.113872;0.653788;0.653788;20.037292;20;;0.037292;0.19%
02.wrz;20.03258;41.398935;52.047829;49.955285;49.925;77.75;0.00725;0.00725;20;0.115489;0.652527;0.652527;20.03258;20;;0.03258;0.16%
02.sie;20.02475;41.472339;52.252749;50.136622;50.1;78;0.007243;0.007243;20;0.116496;0.6519;0.6519;20.02475;20;;0.02475;0.12%
02.sie;20.021893;41.529692;52.218674;50.130998;50.1;78;0.007234;0.007234;20;0.115281;0.651035;0.651035;20.021893;20;;0.021893;0.11%
lut.75;20.018567;41.575612;52.317163;50.216392;50.1875;78.125;0.007226;0.007226;20;0.115704;0.65037;0.65037;20.018567;20;;0.018567;0.09%
lut.75;20.017981;41.607429;52.294243;50.210454;50.1875;78.125;0.007217;0.007217;20;0.11496;0.649523;0.649523;20.017981;20;;0.017981;0.09%
lut.65;20.01243;41.657396;52.515431;50.39036;50.3625;78.375;0.007215;0.007215;20;0.1166;0.649334;0.649334;20.01243;20;;0.01243;0.06%
lut.65;20.010623;41.703335;52.487328;50.386108;50.3625;78.375;0.007211;0.007211;20;0.115652;0.648951;0.648951;20.010623;20;;0.010623;0.05%
lut.65;20.010917;41.726605;52.47319;50.380168;50.3625;78.375;0.007204;0.007204;20;0.115222;0.648388;0.648388;20.010917;20;;0.010917;0.05%
02.cze;20.008941;41.754851;52.580269;50.468464;50.45;78.5;0.007201;0.007201;20;0.11594;0.648098;0.648098;20.008941;20;;0.008941;0.04%
02.maj;20.002593;41.81526;52.79825;50.65111;50.625;78.75;0.007205;0.007205;20;0.117407;0.648464;0.648464;20.002593;20;;0.002593;0.01%
02.maj;20.000612;41.869572;52.77083;50.647485;50.625;78.75;0.007207;0.007207;20;0.116471;0.648597;0.648597;20.000612;20;;0.000612;0,00%
02.maj;20.001185;41.89993;52.757046;50.642084;50.625;78.75;0.007206;0.007206;20;0.116028;0.648501;0.648501;20.001185;20;;0.001185;0.01%
02.kwi;19.9967;41.952705;52.981511;50.823849;50.8;79;0.007211;0.007211;20;0.117713;0.649019;0.649019;19.9967;20;;0.0033;0.02%
02.kwi;19.996044;42.003359;52.955701;50.820488;50.8;79;0.007214;0.007214;20;0.116857;0.649279;0.649279;19.996044;20;;0.003956;0.02%
02.kwi;19.997637;42.032219;52.943191;50.815541;50.8;79;0.007214;0.007214;20;0.116458;0.649284;0.649284;19.997637;20;;0.002363;0.01%
lut.35;19.997119;42.066295;53.051294;50.904681;50.8875;79.125;0.007216;0.007216;20;0.11717;0.649476;0.649476;19.997119;20;;0.002881;0.01%
lut.35;19.998611;42.095449;53.035313;50.901594;50.8875;79.125;0.007216;0.007216;20;0.116657;0.64944;0.64944;19.998611;20;;0.001389;0.01%
lut.35;20.001135;42.111177;53.026808;50.898126;50.8875;79.125;0.007213;0.007213;20;0.116391;0.649197;0.649197;20.001135;20;;0.001135;0.01%
lut.25;19.997725;42.155511;53.255024;51.081785;51.0625;79.375;0.007218;0.007218;20;0.118153;0.64958;0.64958;19.997725;20;;0.002275;0.01%
lut.25;19.997642;42.201143;53.231674;51.079703;51.0625;79.375;0.007219;0.007219;20;0.117367;0.649715;0.649715;19.997642;20;;0.002358;0.01%
lut.25;19.999517;42.226951;53.220794;51.075878;51.0625;79.375;0.007218;0.007218;20;0.11699;0.649604;0.649604;19.999517;20;;0.000483;0,00%
lut.15;19.995989;42.277609;53.447123;51.259085;51.2375;79.625;0.007223;0.007223;20;0.118666;0.650085;0.650085;19.995989;20;;0.004011;0.02%
lut.15;19.996082;42.327125;53.422371;51.256363;51.2375;79.625;0.007225;0.007225;20;0.117846;0.650286;0.650286;19.996082;20;;0.003918;0.02%
02.sty;19.995163;42.373815;53.527813;51.345337;51.325;79.75;0.007229;0.007229;20;0.118409;0.650609;0.650609;19.995163;20;;0.004837;0.02%
02.sty;19.996862;42.410704;53.509528;51.341686;51.325;79.75;0.007229;0.007229;20;0.11781;0.650647;0.650647;19.996862;20;;0.003138;0.02%
02.sty;19.999906;42.43107;53.499297;51.33769;51.325;79.75;0.007227;0.007227;20;0.11748;0.650427;0.650427;19.999906;20;;0.000094;0,00%
02.sty;20.003392;42.441148;53.4917;51.334502;51.325;79.75;0.007222;0.007222;20;0.117247;0.649996;0.649996;20.003392;20;;0.003392;0.02%
2;20.000562;42.481677;53.720603;51.518635;51.5;80;0.007224;0.007224;20;0.118994;0.650193;0.650193;20.000562;20;;0.000562;0,00%
2;20.0008;42.524343;53.697622;51.516547;51.5;80;0.007224;0.007224;20;0.118245;0.650145;0.650145;20.0008;20;;0.0008;0,00%
2;20.002805;42.547751;53.687019;51.512977;51.5;80;0.007221;0.007221;20;0.117869;0.649859;0.649859;20.002805;20;;0.002805;0.01%
2;20.005508;42.55939;53.678962;51.50993;51.5;80;0.007215;0.007215;20;0.117602;0.649383;0.649383;20.005508;20;;0.005508;0.03%
2;20.008293;42.563564;53.672995;51.507457;51.5;80;0.007208;0.007208;20;0.117418;0.648758;0.648758;20.008293;20;;0.008293;0.04%
sty.95;20.007695;42.581477;53.785823;51.598929;51.5875;80.125;0.007205;0.007205;20;0.118231;0.648424;0.648424;20.007695;20;;0.007695;0.04%
sty.95;19.927455;39.702866;52.936276;52.92086;51.5875;80.125;0;0;15;0;0;0;19.927455;15;;4.927455;32.85%
sty.95;19.695821;36.965039;52.928584;52.928552;51.5875;80.125;0;0;15;0;0;0;19.695821;15;;4.695821;31.31%
sty.95;19.349746;34.563825;52.928568;52.928568;51.5875;80.125;0;0;15;0;0;0;19.349746;15;;4.349746;29,00%
sty.85;18.913771;32.438926;52.928568;52.928568;51.7625;80.375;0;0;15;0;0;0;18.913771;15;;3.913771;26.09%
sty.85;18.420336;30.542287;52.928568;52.928568;51.7625;80.375;0;0;15;0;0;0;18.420336;15;;3.420336;22.8%
sty.85;17.888382;28.835956;52.928568;52.928568;51.7625;80.375;0;0;15;0;0;0;17.888382;15;;2.888382;19.26%
sty.75;17.325525;27.288996;52.928568;52.928568;51.9375;80.625;0;0;15;0;0;0;17.325525;15;;2.325525;15.5%
sty.75;16.750885;25.876602;52.928568;52.928568;51.9375;80.625;0;0;15;0;0;0;16.750885;15;;1.750885;11.67%
sty.85;16.179949;24.579751;52.928568;52.928568;51.7625;80.375;0;0;15;0;0;0;16.179949;15;;1.179949;7.87%
sty.85;15.611264;23.382949;52.928568;52.928568;51.7625;80.375;0;0;15;0;0;0;15.611264;15;;0.611264;4.08%
sty.85;15.049773;22.273097;52.928568;52.928568;51.7625;80.375;0;0;15;0;0;0;15.049773;15;;0.049773;0.33%
sty.85;14.499131;21.239481;52.928568;52.928568;51.7625;80.375;0;0;15;0;0;0;14.499131;15;;0.500869;3.34%
sty.85;13.961985;20.273296;52.928568;52.928568;51.7625;80.375;0;0;15;0;0;0;13.961985;15;;1.038015;6.92%
sty.75;13.433175;19.366748;52.928568;52.928568;51.9375;80.625;0;0;15;0;0;0;13.433175;15;;1.566825;10.45%
sty.85;12.928841;18.513941;52.928568;52.928568;51.7625;80.375;0;0;15;0;0;0;12.928841;15;;2.071159;13.81%
sty.85;12.441766;17.710329;52.928568;52.928568;51.7625;80.375;0;0;15;0;0;0;12.441766;15;;2.558234;17.05%
sty.85;11.972403;16.951548;52.928568;52.928568;51.7625;80.375;0;0;15;0;0;0;11.972403;15;;3.027597;20.18%
sty.75;11.513895;16.233374;52.928568;52.928568;51.9375;80.625;0;0;15;0;0;0;11.513895;15;;3.486105;23.24%
sty.85;11.118424;17.506669;51.441796;50.319781;51.7625;80.375;0.002386;0.002386;15;0;0.21475;0.21475;11.118424;15;;3.881576;25.88%
sty.75;10.927978;21.463472;46.612217;44.757145;51.9375;80.625;0.004819;0.004819;15;0.013662;0.433732;0.433732;10.927978;15;;4.072022;27.15%
sty.75;10.999318;25.903474;51.075472;45.434315;51.9375;80.625;0.006994;0.006994;15;0.329505;0.629466;0.629466;10.999318;15;;4.000682;26.67%
01.lip;11.32697;30.907593;53.772913;48.054356;52.025;80.75;0.008773;0.008773;15;0.334733;0.789603;0.789603;11.32697;15;;3.67303;24.49%
sty.75;11.886774;35.380331;55.004955;49.703522;51.9375;80.625;0.010045;0.010045;15;0.312144;0.904074;0.904074;11.886774;15;;3.113226;20.75%
01.lip;12.594846;38.83597;55.702282;50.983768;52.025;80.75;0.010797;0.010797;15;0.274361;0.971686;0.971686;12.594846;15;;2.405154;16.03%
01.lip;13.376573;41.22249;55.798616;51.723307;52.025;80.75;0.011049;0.011049;15;0.232284;0.994381;0.994381;13.376573;15;;1.623427;10.82%
01.lip;14.166138;42.689739;55.647026;52.120681;52.025;80.75;0.010853;0.010853;15;0.196557;0.976779;0.976779;14.166138;15;;0.833862;5.56%
01.lip;14.917246;43.455944;55.386861;52.300196;52.025;80.75;0.010271;0.010271;15;0.168667;0.924355;0.924355;14.917246;15;;0.082754;0.55%
01.cze;15.59493;43.751646;55.333727;52.543776;52.2;81;0.009372;0.009372;15;0.149459;0.843479;0.843479;15.59493;15;;0.59493;3.97%
01.cze;16.192469;43.65709;55.019812;52.563062;52.2;81;0.008208;0.008208;15;0.129638;0.738684;0.738684;16.192469;15;;1.192469;7.95%
01.cze;16.698915;43.21045;54.713625;52.563874;52.2;81;0.006837;0.006837;15;0.111387;0.615363;0.615363;16.698915;15;;1.698915;11.33%
01.cze;17.106832;42.431179;54.394704;52.574325;52.2;81;0.005322;0.005322;15;0.091958;0.479009;0.479009;17.106832;15;;2.106832;14.05%
01.cze;17.409278;41.28656;54.038991;52.606688;52.2;81;0.003727;0.003727;15;0.069302;0.335411;0.335411;17.409278;15;;2.409278;16.06%
01.cze;17.597018;39.698035;53.615639;52.666779;52.2;81;0.002122;0.002122;15;0.041576;0.190983;0.190983;17.597018;15;;2.597018;17.31%
01.cze;17.656372;37.546359;53.089182;52.754933;52.2;81;0.000591;0.000591;15;0.007324;0.053149;0.053149;17.656372;15;;2.656372;17.71%
01.cze;17.57016;34.88937;52.84638;52.844372;52.2;81;0;0;15;0;0;0;17.57016;15;;2.57016;17.13%
01.cze;17.351447;32.490453;52.845378;52.845374;52.2;81;0;0;15;0;0;0;17.351447;15;;2.351447;15.68%
01.cze;17.034387;30.384451;52.845376;52.845376;52.2;81;0;0;15;0;0;0;17.034387;15;;2.034387;13.56%
01.cze;16.646298;28.519494;52.845376;52.845376;52.2;81;0;0;15;0;0;0;16.646298;15;;1.646298;10.98%
01.cze;16.208446;26.854172;52.845376;52.845376;52.2;81;0;0;15;0;0;0;16.208446;15;;1.208446;8.06%
01.cze;15.737335;25.355357;52.845376;52.845376;52.2;81;0;0;15;0;0;0;15.737335;15;;0.737335;4.92%
01.cze;15.245722;23.996478;52.845376;52.845376;52.2;81;0;0;15;0;0;0;15.245722;15;;0.245722;1.64%
01.cze;14.743414;22.756167;52.845376;52.845376;52.2;81;0;0;15;0;0;0;14.743414;15;;0.256586;1.71%
01.cze;14.237905;21.617176;52.845376;52.845376;52.2;81;0;0;15;0;0;0;14.237905;15;;0.762095;5.08%
01.lip;13.741898;20.566038;52.845376;52.845376;52.025;80.75;0;0;15;0;0;0;13.741898;15;;1.258102;8.39%
01.cze;13.245635;19.725324;52.785932;52.632231;52.2;81;0.000487;0.000487;15;0;0.043851;0.043851;13.245635;15;;1.754365;11.7%
01.lip;12.818225;20.730859;51.118613;50.205821;52.025;80.75;0.002061;0.002061;15;0;0.185486;0.185486;12.818225;15;;2.181775;14.55%
01.lip;12.551374;23.332032;52.124237;48.640711;52.025;80.75;0.003652;0.003652;15;0.217176;0.328723;0.328723;12.551374;15;;2.448626;16.32%
01.lip;12.495848;26.953786;53.943214;49.745287;52.025;80.75;0.0051;0.0051;15;0.246609;0.459024;0.459024;12.495848;15;;2.504152;16.69%
